id_symptoms,name_symptoms
330190025,апоплексия яичника
427320025,повышение концентрации интерлейкина 6 в крови
429680025,снижение концентрации супероксиддисмутаза в крови
414270025,антифосфолипидный синдром
6930138,Преждевременные роды
393210025,нейтропения
178750025,лейкопения
381980025,повышение уровня СОЭ в крови
510000025,палочкоядерный сдвиг влево
1430025,кашель
178760025,анэозинофилия
178770025,относительный лимфоцитоз
318860025,лейкоцитоз
352250025,нейтрофилез
384550025,повышение концентрации аспартатаминотрансферазы в крови
384540025,повышение концентрации аланинаминотрансферазы в крови
425510025,повышение концентрации глутаматдегидрогеназы в крови
425430025,повышение концентрации альфа амилазы в крови
427140025,повышение концентрации лактатдегидрогеназы в крови
430420025,повышение уровня антитромбина III в крови
428970025,повышение концентрации триглицеридов в крови
429670025,повышение концентрации супероксиддисмутаза в крови
430370025,повышение концентрации фибриногена в крови
430820025,повышение концентрации коэнзима Q10 в крови
430240025,снижение уровня активности фактора свёртывания VII в крови
429310025,повышение концентрации холестерина липопротеинов высокой плотности в крови
431500025,повышение концентрации хромогранина А в крови
437070025,увеличение относительного содержания эозинофилов в крови
472620025,повышение концентрации общего белка в крови
497580025,диспротеинемия
388040025,гипербилирубинемия
437080025,повышение концентрации щелочной фосфатазы в крови
340700025,гиперлейкоцитоз
399340025,лимфопения
143360025,гепатомегалия
24060025,токсический шок
427690025,снижение концентрации туморнекротизирующего фактора альфа в крови
570138,Миокардиты
427490025,повышение концентрации мозгового натрийуретического гормона в крови
427450025,повышение концентрации липопротеина (а)  в крови
427540025,повышение концентрации матриксной металопротеиназы-9 в крови 
430440025,повышение концентрации D-димера в крови
4940025,охриплость голоса
400860025,синдром интоксикации
71550025,системная красная волчанка
342740025,грыжа межпозвонкового диска
640138,Сирингомиелия
195970025,боль в ноге
142320025,боль в спине
519390025,слабость в стопе
321850025,ограничение объема движений в поясничном отделе позвоночника
519400025,снижение коленного рефлекса
519410025,снижение Ахиллова рефлекса
520410025,онемение нижней конечности
520460025,снижение высоты межтелового промежутка менее 1/3
520470025,снижение высоты межтелового промежутка более 1/3
520420025,снижение высоты межтелового промежутка
62650025,грыжа паховая
342540025,грыжа белой линии
62720025,грыжа бедренная
342870025,грыжа паховая прямая
342850025,грыжа паховая косая
342520025,грыжа бедренная гребешковая
342530025,грыжа бедренная сосудисто-лакунарная
340020025,грыжа бедренная мышечно-лакунарная
342880025,грыжа пахово-мошоночная
180970025,миастения
421770025,эритема экссудативная многоформная
6660138,Послеродовой сепсис
71430025,синдром Кавасаки
5120025,чихание
198160025,сухой кашель
198180025,влажный кашель
404860025,насморк
143340025,боль в горле
320560025,боль в горле при глотании
320025,озноб
340025,ломота в костях
1420025,ринит
1390025,слабость общая
400580025,заложенность носа
319780025,кашель с мокротой
300025,фебрильная
15230025,гектическая лихорадка
140960025,головная боль
144070025,артралгия
191080025,першение в горле
6160025,высыпания
438190025,острый риносинусит
366000025,риносинусит
404500025,язвенная волчанка
425540025,повышение концентрации креатинкиназы в крови
427760025,повышение концентрации тропомиозина в крови 
428330025,повышение концентрации моноцитарного хемотаксического протеина-1 в крови
429270025,снижение концентрации холестерина липопротеинов высокой плотности в крови
1230077,группировка признаков с условием - ИЛИ
510740025,гипоэозинофилия
352240025,моноцитоз
308890025,тромбоцитопения
432040025,повышение концентрации общего билирубина в крови
437010025,повышение концентрация прямого билирубина в крови
11860025,цилиндрурия
11900025,протеинурия
178800025,микрогематурия
435190025,снижение концентрации калия в крови
392470025,гипонатриемия
432100025,снижение концентрации общего белка в крови
432050025,снижение концентрации альбумина в крови
432070025,повышение концентрации креатинина в крови
432060025,повышение концентрации мочевины в крови
325560025,аденоз мультигландулярный
400700025,боль в костях
319730025,отсутствие аппетита
74100025,миалгия
427550025,повышение концентрации предсердного натрийуретического пептида в крови
2030025,тошнота
4960025,потливость
401740025,снижение работоспособности
181040025,повышенная утомляемость
11510025,общие нарушения при менструации
42510025,сонливость
4850025,инсомния
5400025,ватные ноги
435110025,отёки кожи век
435120025,отёки лица
191890025,умеренное кровотечение (до 200 мл)
191900025,сильное кровотечение (более 200 мл)
432580025,незначительное кровотечение бурого цвета
50990078,плодное яйцо в полости матки
6550008,тест на беременность положительный
51030078,анализ на бета-ХГЧ положительный
432590025,незначительное кровотечение алого цвета
6560008,тест на беременность отрицательный
51040078,анализ на бета-ХГЧ отрицательный
51010078,плодное яйцо не визуализируется
436990025, кровотечение из женских наружных половых не связанное с половым актом
15030025,гипотония
142750025,тахикардия
330025,холодный пот
6180025,бледность
431870025,боль в области молочных желез
305460025,жалобы на задержку менструации
428430025,повышение концентрации антител к кардиолипину IgМ в крови
428420025,повышение концентрации антител к кардиолипину IgG в крови
14510025,"отклонение от ноpмы,выявленные пpи иммунологических исследованиях"
190100025,тромбоз легочных вен
361120025,перикардит
375530025,аборт ранний
443650025,образование волчаночного антикоагулянта 
443640025,образование антифосфолипидных антител
195250025,психоз
356850025,нефропатия
423000025,транзиторная ишемическая атака
18500025,инфаркт миокарда
379120025,тромбоз глубоких вен
16140025,тромбоз
198450025,артериальный тромбоз
378120025,венозный тромбоз
392060025,очаговые неврологические нарушения
54740025,кардиомиопатия
428470025,повреждение клапанов сердца
443730025,некроз кожи пальцев ног
19740025,анемии гемолитические
197530025,острое нарушение мозгового кровообращения
71500025,синдром Такаясу
45800025,мигрень
126760025,высыпания в области нижних конечностей
77100025,острая почечная недостаточность
18090025,артериальная гипертензия
418400025,хорея
81870025,эклампсия
378130025,преэклампсия
177920025,внутриутробная гибель плода
83580025,преждевременные роды
415450025,очень ранние преждевременные роды
411280025,синдром задержки  роста плода
415520025,регулярная родовая деятельность при целом плодном пузыре 
415560025,выделения из влагалища слизистые
415580025,выделения скудные кровянистые
141080025,боль в животе
124440025,боль во влагалище
124400025,боль в поясничной области
124110025,боль в левой подвздошной области
124120025,боль в правой подвздошной области
124130025,боль в надлобковой области
414110025,несвоевременное излитие околоплодных вод 
311800025,увеличение частоты мочеиспускания
197480025,артериальная гипотензия
18070025,нарушения свертываемости крови
351290025,кровотечение маточное
378570025,кровотечение при предлежании плаценты или преждевременной отслойке плаценты
427870025,острая коронарная недостаточность
158870025,гипотиреоз
12580025,нарушение сознания
13480025,судороги
5690025,брадикардия
384570025,снижение аппетита
46120025,расстройства сна
430620025,снижение концентрации мочевой кислоты в крови
307550025,специфические высыпания
399350025,высыпание в виде бабочки
405580025,геморрагическое воспаление кожи головы
187910025,телеангиэктазия
187920025,мелкоточечное высыпание
307460025,шелушение
307540025,гиперкератоз
405590025,геморрагическое воспаление кожи шеи
405600025,геморрагическое воспаление кожи туловища
405610025,геморрагическое воспаление кожи носа
405620025,геморрагическое воспаление кожи век
337200025,пятна пурпурозные линейные
405560025,эритематозное пятно
405330025, форма бабочки на лице
16290025,геморрагическое воспаление
180900025,пластинчатое шелушение
181260025,телеангиэктазии
920138,Хронический ларингит
428620025,повышение концентрации молекулы адгезии клеток сосудов 1-го типа в крови
429820025,повышение концентрации антител против окисленных липопротеидов низкой плотности в крови
430340025,снижение уровня активности фактора свертывание II в крови
428410025,повышение концентрации антител к миелопероксидазы IgG в крови 
72830025,боль внизу спины
303740025,симптом Лассега
409080025,боль при пальпации
523720025,выпадение коленного рефлекса
523730025,выпадение Ахиллова рефлекса
526010025,дегенерация межпозвоночного диска 1 степени
526020025,дегенерация межпозвоночного диска 2 степени
526070025,дегенерация межпозвонковых суставов 1 степени
526110025,увеличение сегментарного угла
54220078,тропизм межпозвонковых суставов
54230078,угол межпозвонкового сустава
54240078,измеряемый коэффициент диффузии
525980025,снижение межтелового промежутка менее 1/3
526000025,смещение позвонков
13390025,нарушение кожной чувствительности
13400025,анестезия
13420025,парестезия
408450025,образование полости в спинном мозге
408890025,увеличение объема спинного мозга в поперечнике
408630025,сирингобульбия
4520025,затруднение глотания
420190025,трещина кожи
19200025,рана
180710025,мозжечковая атаксия 
6190025,боль
13960025,нарушения голоса
46160025,апноэ во сне
90230025,гидромиелия
3370025,фотофобия
3300025,диплопия
408590025,нарушение чёткости видения
408600025,ограничение полей зрения
306040025,нарушение зрения
408580025,ретроорбитальные боли
3350025,фотопсии
137400025,снижение слуха
144080025,атрофия мышц
397920025,патология кожи
194010025,нарушение равновесия тела
179970025,атаксия
3760025,шум в ушах
408470025,снижение температурной чувствительности
13430025,гиперестезия
15540025,дизестезия
52400025,нарушения вестибулярной функции
124140025,боль в паховой области слева
124150025,боль в паховой области справа
384680025,дискомфорт в области грыжевого выпячивания
384700025,пальпаторное определение грыжевых ворот
6530025,симптом Караванова
384660025,жалобы на объёмное образование в паховой области увеличивающееся при нагрузке
384670025,боль в области грыжевого выпячивания
303960025,дизурия
187840025,эритема
317380025,боль в паховой области
419280025,дискомфорт в паховой области
131480025,дискомфорт левой паховой области
131490025,дискомфорт правой паховой области
385050025,объемное образование в паховой области
385000025,объемное образование на передней поверхности брюшной стенки
385010025,дискофорт в области объёмного образования
385040025,объемное образование в области бедра
397440025,боль в области паховой складки
397450025,боль ниже паховой складкой
319490025,гипомимия
439260025,нарушение температурной чувствительности
414480025,нарушение координации
179500025,анизокория
433230025,лицо маскообразное
533770025,слабость жевательных мышц
13910025,дизартрия
13970025,дисфония
439330025,косоглазие
439250025,нарушение болевой чувствительности
4930025,говор через нос
4500025,дисфагия
443410025,слабость мышц
440700025,слабость мышц шеи
533760025,слабость мышц туловища
457140025,птоз миогенный
142850025,боль слизистой оболочки полости рта
317790025,определяются множественные эрозии
304580025,гипертермия фебрильная
126670025,высыпания в области лица
305520025,высыпания в паховой области
425140025,высыпания на слизистой оболочки переходной поверхности нижней губы
425150025,высыпания на слизистой оболочки переходной поверхности верхней губы
425160025,эритема лица
425110025,высыпания на слизистой оболочки верхней губы
425120025,высыпания на слизистой оболочки нижней губы
425130025,высыпания на слизистая оболочки полости рта
67150025,токсический эпидермальный некролиз Лайелла
332370025,Стивенса-Джонсона синдром
11050025,Никольского симптом
368740025,сыпь полиморфная
339690025,гемостаз
4340025,нарушение функции дыхания
387330025,нарушение функций ЦНС
383890025,полиорганная недостаточность
325010025,абсцесс метастатический
414030025,синдром системного воспалительного ответа 
26300025,септицемия
5620025,бледность общая
6030025,цианоз
1410025,желтушность кожных покровов
34290025,диссеминированное внутрисосудистое свертывание [синдром дефибринации]
422880025,снижение цитокинового контроля
431840025,лимфаденопатия передних шейных лимфатических узлов
431850025,двусторонний конъюнктивит
426010025,удлинение МНО в крови
432150025,удлинение активированного тромбопластинового времени крови
432160025,удлинение времени свертываемости крови (по Дуке)
432000025,удлинение протромбинового времени в крови
432090025,увеличение абсолютного содержания тромбоцитов в крови
432080025,увеличение относительного содержания нейтрофилов в крови
426820025,повышение концентрации тропонина I в крови
432120025,повышение концентрации антистрептолизина–О в крови
432130025,повышение концентрации альфа-2-макроглобулина в крови
431880025,повышение концентрации прокальцитонина в крови
432110025,повышение количества лейкоцитов в осадке мочи
403250025,воспаление слизистой оболочки
405100025,краснота губ
432640025,покраснение языка
432650025,"""клубничный язык"""
432660025,потрескавшиеся губы
432390025,повышение концентрации молекулы адгезии-1 лейкоцитов к эндотелиальным клеткам в крови
434680025,бледность пальцев
15080025,акроцианоз
434660025,аневризма плечевой артерии
434670025,похолодание пальцев
372480025,шум сердца
12780078,тоны сердца приглушены
379730025,перикардит экссудативный
53930025,аневризма коронарной артерии
434650025,нарушение перфузии
434630025,дилатация коронарных артерий
434640025,аневризмы артерий среднего калибра
434610025,плотный отек кожи тыльной поверхности кисти
434620025,эритема подошв
417050025,продромальный период
308560025,тахикардия относительная
401680025,ритм галопа
305070025,повышенная раздражительность
330580025,артрит
187940025,экзантема
434550025,экзантема на туловище
434560025,экзантема на конечностях
434570025,эритема ладоней
310025,пиретическая
427120025,"фебрильная 38,0-38,5 °C"
427130025,"фебрильная 38,6-38,9 °C"
434600025,плотный отек кожи тыльной поверхности стопы
14020025,генерализованное увеличение лимфатических узлов
49430025,иридоциклит
410110025,гипосмия
410410025,затруднение носового дыхания
140340025,выделения из носа
404850025,ринорея
13990025,недомогание
405090025,шелушение губ
127280025,Парастезия внутренней поверхности слизистой нижней губы
95600025,Врожденная буллезная ихтиозиформная эритродермия
397880025,высыпания кожных покровов видимых частей тела
17690025,венозный застой
323480025,трещины на губах
337400025,волчанка красная глубокая
16240025,фиброзное воспаление
16260025,Крупозное воспаление
680138,Грипп у детей
380430025,преходящее нарушение мозгового кровообращения
423780025,инсульт гемодинамический 
55590025,геморрагический инсульт
55480025,субарахноидальное кровоизлияние
44960025,болезнь Паркинсона
505910025,снижение уровня антитромбина III в крови
700138,Подагра
80610025,женское бесплодие
12930078,матка в гипертонусе
422980025,гипертермия выше 38°С
83690025,дискоординация родовой деятельности
51100078,дефанс мышц передней брюшной стенки
9980078,задержка менструации
51130078,эмбрион не визуализируется
421240025,внезапное начало
22710025,синдром общемозговых расстройств
128190025,парастезия правой кисти
423240025,парестезия правой половины лица
1240077,группировка признаков с условием - И
1220077,группировка признаков
4270025,афазия
414380025,нарушение чувствительности 
12260025,слуховые галлюцинации
188110025,зрительная агнозия
188140025,слуховая агнозия
180770025,сенсорная афазия
12250025,зрительные галлюцинации
423350025,парестезия околоносовой области
423360025,парестезия ротовой области
418470025,парез взора
303760025,нистагм
423370025,синдром Унтерхарншейдта 
312360025,головокружение системное
3140025,затуманивание зрения (со слов пациента)
423320025,кратковременное снижение зрения на один глаз 
423340025,гетеролатеральный гемипарез
2740025,икота
126520025,бледность лица
47800025,расстройства вегетативной нервной системы
416190025,гемипарез
423280025,парестезия левой половины лица
142240025,нарушение двигательных функций
423250025,слабость правой кисти
423260025,слабость отдельных пальцев правой кисти
423270025,слабость правой стопы
423310025,слабость левой стопы
128020025,парастезия левой кисти
423290025,слабость левой кисти
423300025,слабость отдельных пальцев левой кисти
442200025,афазия в течении менее 24 часов
442210025,сильная головная боль в течении менее 24 часов
441980025,слабость в правой ноге в течении менее 24 часов
442070025,парестезия в левой руке в течении менее 24 часов
442080025,парестезия в правой ноге в течении менее 24 часов
442090025,парестезия в левой ноге в течении менее 24 часов
441990025,слабость в левой ноге в течении менее 24 часов
442000025,слабость в левой руке в течении менее 24 часов
442010025,слабость в правой руке в течении менее 24 часов
442060025,парестезия в правой руке в течении менее 24 часов
140790025,боль за грудиной
14960025,мышечная слабость
1710025,учащенное сердцебиение
126470025,бледность нижних конечностей
137390025,снижение систолической функции ЛЖ
137330025,застой в малом круге кровообращения
1700025,чувство нехватки воздуха
312190025,венозный застой в легких
172740025,уменьшение систолического артериального давления
137380025,диастолическая дисфункция ЛЖ
197000025,болевой синдром при инфаркте миокарда
196980025,Резорбционный некротический синдром
196990025,ЭКГ признаки острого инфаркта миокарда
24030025,кардиогенный шок
426410025,повышение концентрации миоглобина в крови
426830025,повышение концентрации тропонина Т в крови
427710025,повышение концентрации фибронектина в крови
427660025,повышение концентрации интерлейкина 8 в крови
427420025,понижение концентрации аполипопротеина А1 в крови
427470025,повышение концентрации изофермента лактодегидрогеназы-1 в крови
427680025,повышение концентрации интерлейкина 1 в крови
427560025,повышение концентрации эндотелина-1 в крови
428140025,повышение концентрации эндотелиальной синтазы оксида азота в крови
427400025,увеличение концентрации кардиопротеина связывающий свободные жирные кислоты в крови 
428380025,повышение концентрации молекулы межклеточной адгезии-1 в крови
428130025,повышение концентрации растворимых форм лиганда CD40 (sCD40L) в крови
428910025,повышение концентрации гликогенфосфорилазы изофермента BB в крови
428840025,"повышение концентрации плазменного протеина-А, ассоциированный с беременностью в крови"
428610025,повышение концентрации тканевого активатора плазминогена в крови
428950025,повышение концентрации белка сывороточного амилоида А в крови 
429440025,повышение концентрации липопротеина липазы в крови
429430025,повышение концентрации кластерина в крови
429840025,снижение концентрации антител против окисленных липопротеидов низкой плотности в крови
430510025,снижение концентрации токоферола в крови
430910025,снижение концентрации салусина-α в крови
431070025,повышение концентрации матриксной металлопротеиназы-1 в крови 
431050025,повышение концентрации остеопонтина в крови
431300025,повышение концентрации интерферона гамма-индуцированного белка 10 в крови
431490025,повышение концентрации средне-регионального проадреномедуллина в крови
431780025,повышение концентрация кардиотропина-1 в крови
431790025,повышение концентрации катестатина в крови
431740025,повышение концентрации цистатина С в крови 
428360025,повышение концентрации sЕ-селектина в крови
428890025,снижение концентрации антигена фактора Виллебранда в крови
428960025,повышение концентрации тромбоксана А2 в крови
429490025,повышение концентрации 13-гидрокси-октадекапентаеновой кислоты в крови
429520025,повышение концентрации Р-селектин-опосредованной адгезии в крови
430360025,повышение уровня активности фактора свертывание II в крови
428810025,повышение концентрации тромбоспондина-2 в крови
431190025,повышение концентрации фактор роста фибробластов 23 в крови
428870025,повышение концентрации плацентарного фактора роста в крови
1980138,Ишемический инсульт: злокачественный инфаркт в бассейне средней мозговой артерии
1460138,Ишемический инсульт: злокачественный инфаркт мозжечка
430920025,повышение концентрации тканевого ингибитора металлопротеиназы-1 в крови
427380025,повышение концентрации гомоцистеина в крови
427570025,повышение концентрации асимметричного диметиларгинина в крови
430540025,снижение концентрации аскорбиновой кислоты в крови 
430870025,повышение концентрации малонового диальдегида в крови
430840025,снижение концентрации коэнзима Q10 в крови
54090078,кожные покровы бледные
437890025,напряжение перикраниальных мышц
433500025,нарушение функций вегетативной нервной системы
313560025,гипергидроз ладоней
5110025,зевота
186500025,гиперемия конъюнктивы
412270025,повышение АД
56480025,синдром Рейно
394800025,симптом Хвостека
408160025,настроение снижено
480370025,снижение концентрации внимания
419120025,повышение аппетита
437880025,спазм мышц шеи
407990025,фонофобия
437900025,осмофобия
39360025,увеличение концентрация ионов калия в крови
435010025,повышение концентрации общего белка в моче
436050025,увеличение числа цилиндров в осадке мочи 
436060025,увеличение числа зернистых цилиндров в осадке мочи
436070025,увеличение числа почечного эпителия в осадке мочи
436080025,увеличение числа эпителиальных цилиндров в осадке мочи
436250025,снижение концентрации хлора в крови
197570025,метаболический ацидоз
304940025,снижение абсолютного содержание эритроцитов в крови
14440025,гемоглобинурия
436240025,повышение концентрации фосфора в крови
317010025,снижение концентрация кальция общего в крови
311540025,снижение относительного содержания количества моноцитов в крови
436260025,снижение относительного содержания эозинофилов в крови
173000025,снижение уровня гематокрита в крови
436120025,снижение концентрации натрия в крови
436130025,повышение концентрации аммиака в крови 
436140025,повышение концентрации эритроцитов в моче
436110025,повышение концентрации молекулы повреждения почек 1 в моче
428260025,повышение концентрации интерлейкина 18 в крови
436030025,дизэлектролитемия
197600025,гипокальциемия
400200025,гипермагниемия
400310025,снижение относительной плотности мочи
400390025,эритроцитурия
11880025,гематурия
383330025,азотемия
318950025,олигурия
431080025,повышение концентрации липокаина-2 в крови
436100025,повышение концентрации печеночной формы белка связывающего жирные кислоты в крови
435300025,снижение уровня бикарбоната крови
416720025,снижение скорости клубочковой фильтрации
436090025,снижение осмолярности мочи
395990025,гипергидратация
436350025,повышение концентрации липокаина-2 в моче
436360025,повышение концентрации матриксной металлопротеиназы-9 в моче
436370025,повышение концентрация цистатина С в моче
436330025,повышение концентрации α1-микроглобулина в крови
436340025,повышение концентрации α1-микроглобулина в моче
436290025,повышение концентрации билирубина в моче
436300025,повышение концентрации креатинина в моче
436270025,повышение концентрации продуктов деградации фибриногена в крови
436280025,повышение концентрация N-ацетил-β-d-глюкозаминидазы в моча
436310025,повышение количества дисморфных эритроцитов в осадке мочи
436320025,повышение концентрации ретинол-связывающий белок в моче
436520025,повышение концентрации ангиотензина II в крови
429850025,повышение концентрации 8-изопростана в крови
430930025,повышение концентрации тканевого ингибитора металлопротеиназы-2 в крови
431770025,повышение концентрации уротензина II в крови
970138,Геморрагический инсульт у беременных
431710025,повышение концентрации релаксина-2 в крови
83180025,признаки внутриутробной гипоксии плода
59830025,респираторный дистресс-синдром
422610025,уменьшение размера
53100078,изменение соотношения длины бедра и окружности живота 
53110078,изменение отношения окружности головки к окружности живота
422600025,плацентарная недостаточность хроническая
53070078,изменения высоты дня матки
422650025,маловодие
422640025,преждевременное созревание плаценты
422470025,нарушение маточно-плацентарного кровотока
19870025,правожелудочковая сердечная недостаточность
428940025,повышение концентрации каспазы-3 в крови
428930025,повышение концентрации каспазы-8 в крови
427700025,снижение концентрации фибронектина в крови
4980025,прибавка веса
5230025,алопеция
416500025,гиперкератоз локтевой области
21820025,синдром апатический
129690025,отек лица
416460025,сухость кожных покровов в локтевой области
416470025,сухость кожных покровов в области кисти
416480025,сухость кожных покровов в области голени
416490025,сухость кожных покровов в области стоп
427410025,повышение концентрации аполипопротеина А1 в крови
427430025,повышение концентрации аполипопротеина В в крови
317490025,повышение концентрации общего холестерина в крови
429460025,снижение концентрации липопротеина липазы в крови
429280025,повышение концентрации холестерина липопротеинов низкой плотности в крови
431010025,снижение концентрации остеокальцина в крови
431230025,повышение концентрации лептина в крови
386370025,одышка
4260025,нарушение речи
412460025,парестезия гортани
5440138,КР 278. Артериальная гипертония у беременных
330200025,аппендицит
428280025,повышение концентрации остеопротегерина в крови
144020025,носовое кровотечение
180680025,мелкоточечная сыпь
304200025,петехиальные высыпания
21730025,синдром геморрагический
13190025,кровохарканье
123620025,боль в глазном яблоке
400770025,острое начало болезни
65230025,рвота кровавая 
16300025,катаральное воспаление
17880025,геморрагия
12210025,галлюцинации
12410025,бредовые идеи
57600025,назофарингит
369420025,трахеит
12610025,кома
307940025,выраженная потливость
426440025,эритропсия
14140025,гипотермия
416150025,нарушение бодрствования
12590025,оглушение
12600025,сопор
143190025,тахипноэ
4350025,затруднение дыхания при вдохе
4440025,затруднение дыхания при выдохе
426450025,пульс напряженный
316850025,возбуждение психомоторное
423820025,гемиплегия контралатеральная
426610025,контралатеральная гемигипестезия
426620025,контралатеральная гомонимная гемианопсия
148690025,расстройства схемы тела
188220025,анозогнозия
188230025,аутотопагнозия
193210025,гемианопсия
193700025,гемианестезия
424390025,парез спастический языка
424380025,парез спастический лица
416230025,ригидность децеребрационная
426580025,горметония
177320025,нарушение функции сердца
424140025,контралатеральный парез лица
424150025,контралатеральный парез языка
180780025,моторная афазия
426460025,мидриаз на стороне патологического очага
424130025,контрлатеральный парез руки
9880025,симптом паруса
426470025,отсутствие реакции зрачка на свет на стороне патологического очага
414660025,асимметрия лица
47620025,спастическая гемиплегия
193960025,поза Вернике-Манна
140890025,гиперемия кожи лица
18400025,дыхание Чейна-Стокса
317060025,дыхание аритмичное
322480025,ригидность мышц затылка
333440025,симптом Бехтерева скуловой
418510025,припадок эпилептический тонико-клонический
22480025,синдром менингиальный
10080025,симптом Брудзинского 
10390025,симптом Кернига
46260025,поражения лицевого нерва
426730025,поражение отводящего нерва
416180025,тетрапарез
180740025,гемиатаксия
21920025,синдром Бенедикта
424330025,тетраплегия
426750025,гомолатеральный паралич глазодвигательного нерва
22070025,синдром Вебера
354990025,миоз
312370025,головокружение несистемное
426690025,снижение тонуса мышц
50950025,расходящееся содружественное косоглазие
379530025,черепномозговая гипертензия
194060025,речь скандированная
416220025,отсутствие реакции зрачков на свет
317680025,парез взора вверх
426710025,межъядерная офтальмоплегия 
50940025,сходящееся содружественное косоглазие
426720025,парез жевательных мышц
424280025,гемианестезия контралатеральная
179460025,мидриаз
18340025,нарушения ритма дыхания
328210025,ангиопатия сетчатки гипертоническая
431390025,сглаженность носогубной складки
431250025,гематома головного мозга
393720025,многократная рвота
396310025,однократная рвота
321290025,шум в голове
430490025,боль в лопаточной области
308760025,высокий уровень систолического артериального давления
429690025,увеличение диастолического артериального давления
140780025,боль в области шеи
142860025,боль в глазу
333830025,блефароптоз
430550025,нарушение движение глазного яблока
382180025,боль в лобной области
2790025,слепота
367900025,скотома центральная
18300025,брадипноэ
418500025,припадок эпилептический
420100025, дисфункция вегетативной нервной системы
339280025,гемианопсия битемпоральная
376570025,абулия
430730025,парапарез нижний
193830025,синдром Валленберга-Захарченко 
128470025,гиперемия лица
179760025,симптом Бабинского
394860025,психические нарушения
424220025,парез ноги
430700025,парез 3 пары черепно-мозговых нервов
47600025,гемиплегия
431180025,снижение концентрации интерлейкина 6 в крови
36950078,кожные покровы сухие
198020025,ортостатическая гипотензия
433510025,расстройство терморегуляции
20060025,гиперсаливация
340850025,себорея
11970025,ишурия
433520025,криз вегетативный
4140025,аносмия
345160025,дрожание паркинсоническое
433460025,пропульсия
345110025,дрожание интенционное
433440025,постуральный тремор
13510025,походка атактическая
51150025,нарушения аккомодации
3400025,блефароспазм
433470025,латеропульсия
433480025,ретропульсия
433490025,феномен «истощаемости» 
421990025,падение при нарушении координации
433330025,кинезия парадоксальная
321600025,походка шаркающая
433290025,гемипаркинсонизм
433300025,микрография
433310025,"феномен ""застывания"""
433320025,симптом воздушной подушки
9830025,симптом «зубчатого колеса»
433420025,поза сгибательная
321680025,боль в плечевом суставе
433350025,"симптом ""свинцовой трубки"""
419780025,брадикинезия
319470025,ахейрокинез
433270025,речь монотонная
433280025,речь с наклонностью к затуханию в конце фразы
433240025,урежение мигательных движений век
5810025,брадилалия
433580025,психоз дофаминовый
1330025,спутанность сознания
145560025,иллюзии
13680025,сомнолентность
420850025,парасомния
364200025,псевдогаллюцинации зрительные
433590025,психоз паранойяльный 
419110025,когнитивное нарушение
39750025,деменция при болезни Паркинсона
13000025,депрессия
6120025,жжение
408480025,онемение 
12310025,замедленное мышление
433550025,брадифрения
12480025,нарушения степени активности памяти
13940025,агнозия
433530025,акайрия
4990025,отсутствие наступления беременности
12620078,подкожно-жировая клетчатка развита избыточно
80450025,диспареуния
630138,Головная боль напряжения (ГБН) у взрослых
1080138,Болезнь Гентингтона
56020025,церебральный атеросклероз
45470025,рассеянный склероз
590138,Хроническая сердечная недостаточность
20110078,нижние конечности холодные на ощупь
20130078,верхние конечности холодные на ощупь
335770025,гломерулонефрит
431210025,внутрисосудистое воспаление при ОКС
414720025,симптомы пирамидной недостаточности
413800025,снижение бодрствования
46150025,нарушения цикличности сна и бодрствования
416080025,дислокация мозга
416060025,нарушение движения конечностей
416070025,нарушение чувствительности конечности
416050025,парез конечности
416200025,гомолатеральный гемипарез
179650025,патологические рефлексы
416170025,парез взора горизонтальный 
408060025,тяжелые нарушения гемодинамики
3500025,потеря слуха
13500025,нарушения походки и подвижности
416160025,парез отводящих нервов
416950025,инфаркт в бассейне задней нижней мозжечковой артерии
416960025,инфаркт в бассейне верхней мозжечковой артерии
416970025,инфаркт в бассейне передней нижней мозжечковой артерии
416130025,сдавление ствола головного мозга
416140025,сдавление каудальных отделов желудочковой системы
8970138,КР 587. Почечная колика
720025,внезапная и кратковременная потеря сознания (от нескольких секунд до нескольких минут)
730025,внезапная и продолжительная потеря сознания
430940025,снижение концентрации тканевого ингибитора металлопротеиназы-2 в крови
129680025,отек нижних конечностей
124060025,боль в правом подреберье
124070025,боль в эпигастральной области
124290025,боль в левой лопаточной области
414290025,HELLP - синдром
17870025,гемолиз
346510025,инфаркт плаценты
304240025,кровоизлияния петехиально-гематомные
402650025,нарушение функции почечных канальцев
83380025,аномалия плаценты
177940025,преждевременная отслойка плаценты с кровотечением
409930025,гипоперфузия
400150025,ухудшение гемодинамических показателей
14030025,отёк общий
143900025,жировой гепатоз
198150025,повышение уровня печеночных ферментов
383760025,усиливающаяся боль в правой подвздошной области
8860025,симптом Щеткина-Блюмберга
54040078,вынужденное положение тела на правом боку с поджатыми ногами
383670025,симптом Кохера-Волковича
368640025,судорога тоническая
368560025,судорога клоническая
12940025,крик
386360025,потеря сознания
6100025,мышечные подергивания
61520025,прикусывание щеки и губ
18330025,отсутствие дыхания
149300025,чувство ранее виденного
13720025,парагевзия
12760025,страх
12840025,эйфория
417330025,ощущение сердцебиения
53570025,стенокардия
395290025,усиленная перистальтика 
129580025,сухость во рту
13450025,анормальные непроизвольные движения
123840025,боль в груди
421180025,аура сенситивная
421190025,аура сенсорная
421200025,аура эпигастральная
421140025,аура обонятельная
421150025,аура психическая
421160025,аура психосенсорная
