id_symptoms,name_symptoms
6550008,тест на беременность положительный
51030078,анализ на бета-ХГЧ положительный
432590025,незначительное кровотечение алого цвета
2370025,диарея
51350078,свободная жидкость в брюшной полости
6560008,тест на беременность отрицательный
51040078,анализ на бета-ХГЧ отрицательный
51010078,плодное яйцо не визуализируется
436990025, кровотечение из женских наружных половых не связанное с половым актом
444100025,неспособность поддержания эрекции
444110025,эрекция недостаточна для проведения полового акта
444120025,длительность эрекции недостаточна для проведения полового акта
444130025,неспособность мужчины совершить половой акт
444020025,сложность в достижении эрекции
444090025,неспособность достижения эрекции
444140025,твёрдость полового члена недостаточна для совершения полового акта
444150025,прямота полового члена недостаточна для совершения полового акта
444230025,нарушение эрекции
444240025,отсутствие эрекции
503110025,атрофия жевательных мышц
502940025,гипотрофия жевательных мышц
3380025,слезотечение
192710025,прозопалгия
467380025,прозопоспазм
134330025,зуд лица
503060025,онемение лица
503070025,ощущение холода в области лица
339190025,макрогематурия
54000078,вынужденное положение больного
54050078,туловище согнуто в больную сторону
443120025,миграция камня в мочеточник
443130025,острая боль в пояснице
319990025,настроение тревожное
408170025,повышенние нервно-мышечной возбудимости
407080025,боль в височной области
407090025,боль в затылочной области
198030025,изменение настроения
144410025,гипервентиляция
407710025,боль двухсторонней локализации
407070025,боль в теменной области
434390025,баллизм
44970025,вторичный паркинсонизм
412260025,замедленность движений
434290025,миоклония
434310025,хореический гиперкинез
434320025,атетоз
434330025,торсионная дистония
42030025,обсессивно-компульсивное расстройство
391090025,попытки суицида
377710025,суицидальные наклонности
4970025,похудание
14130025,кахексия
39740025,деменция при болезни Гентингтона 
419100025,снижение способности управления позой
420030025,импульсивное поведение
419770025,снижение скорости саккадических движений глазных яблок
150070025,бред ревности
150200025,бред воздействия
20010025,анорексия
24230026,нарушение концентрации внимания
124140025,боль в паховой области слева
124150025,боль в паховой области справа
384680025,дискомфорт в области грыжевого выпячивания
384700025,пальпаторное определение грыжевых ворот
6530025,симптом Караванова
384660025,жалобы на объёмное образование в паховой области увеличивающееся при нагрузке
384670025,боль в области грыжевого выпячивания
303960025,дизурия
187840025,эритема
317380025,боль в паховой области
419280025,дискомфорт в паховой области
131480025,дискомфорт левой паховой области
131490025,дискомфорт правой паховой области
385050025,объемное образование в паховой области
385000025,объемное образование на передней поверхности брюшной стенки
385010025,дискофорт в области объёмного образования
385040025,объемное образование в области бедра
397440025,боль в области паховой складки
397450025,боль ниже паховой складкой
4990025,отсутствие наступления беременности
12620078,подкожно-жировая клетчатка развита избыточно
80450025,диспареуния
590138,Хроническая сердечная недостаточность
20110078,нижние конечности холодные на ощупь
20130078,верхние конечности холодные на ощупь
15030025,гипотония
335770025,гломерулонефрит
431210025,внутрисосудистое воспаление при ОКС
415520025,регулярная родовая деятельность при целом плодном пузыре 
415560025,выделения из влагалища слизистые
415580025,выделения скудные кровянистые
124440025,боль во влагалище
124110025,боль в левой подвздошной области
124120025,боль в правой подвздошной области
124130025,боль в надлобковой области
414110025,несвоевременное излитие околоплодных вод 
197480025,артериальная гипотензия
18070025,нарушения свертываемости крови
351290025,кровотечение маточное
378570025,кровотечение при предлежании плаценты или преждевременной отслойке плаценты
416200025,гомолатеральный гемипарез
416170025,парез взора горизонтальный 
408060025,тяжелые нарушения гемодинамики
3500025,потеря слуха
13500025,нарушения походки и подвижности
416160025,парез отводящих нервов
416950025,инфаркт в бассейне задней нижней мозжечковой артерии
416960025,инфаркт в бассейне верхней мозжечковой артерии
416970025,инфаркт в бассейне передней нижней мозжечковой артерии
416130025,сдавление ствола головного мозга
416140025,сдавление каудальных отделов желудочковой системы
430800025,снижение концентрации глутатионпероксидазы восстановленного в крови
430940025,снижение концентрации тканевого ингибитора металлопротеиназы-2 в крови
431170025,снижение концентрации интерлейкина 1 в крови
143360025,гепатомегалия
401650025,повышение ЦВД
401660025,гепато-югулярный рефлюкс
401680025,ритм галопа
13070025,дезориентация
180290025,крепитация
401710025,пульс нерегулярный
401670025,III тон сердца
401690025,смещение верхушечного толчка влево
372480025,шум сердца
198040025,периферические отеки
1400025,утомляемость
129680025,отек нижних конечностей
401640025,ночной кашель
180320025,влажные хрипы
54020078,ортопноэ
401620025,пароксизмальная ночная одышка
401630025,увеличение объема лодыжек
400370025,синдром мочевой
400380025,синдром отечный
393670025,гипоальбуминемия
22190025,синдром гипертензионный 
75760025,острый нефритический синдром
380700025,гиперлипидемия
6080025,отек
428940025,повышение концентрации каспазы-3 в крови
428930025,повышение концентрации каспазы-8 в крови
427700025,снижение концентрации фибронектина в крови
416820025,ксантома
416870025,сенильная дуга
48510025,ксантелазма века
351540025,ксантоматоз
16170025,атеросклероз
388370025,облитерирующий атеросклероз сосудов нижних конечностей с синдромом перемежающейся хромоты
472500025,синдром перемежающейся хромоты
53560025,ишемическая болезнь сердца
21070025,наличие аортокоронарного шунтового трансплантата
21110025,наличие коронарного ангиопластичного имплантата и трансплантата
416890025,наличие стента в коронарных артериях
35880025,сахарный диабет
178290025, постинфарктный кардиосклероз
430480025,повышение концентрации токоферола в крови
444250025,панкреатит острый
428280025,повышение концентрации остеопротегерина в крови
428290025,повышение концентрации ростового фактора дифференцировки 15 в крови
429270025,снижение концентрации холестерина липопротеинов высокой плотности в крови
429350025,повышение концентрации холестерина липопротеинов очень низкой плотности в крови
429810025,повышение концентрации матриксного белка содержащий g-карбоксиглутамат в крови
430150025,повышение концентрации галектина-3 в крови
430140025,повышение концентрации секреторной фосфолипазы А2 типа IIА в крови
430890025,повышение концентрации 8-OH-дезоксигуанозина в крови
431060025,повышение концентрации костного морфогенетического белка в крови
431310025,повышение концентрации матриксной металлопротеиназы-2 в крови
431290025,снижение концентрации адипонектина в крови
431120025,повышение концентрации эпидермального фактора роста в крови
428880025,повышение концентрации васкулоэндотелиальный фактора роста в крови
428830025,повышение концентрации фактора роста фибробластов в крови
431340025,повышение концентрации тромбоцитарного фактора роста в крови
431420025,повышение концентрации трансформирующего фактора роста-β в крови
431830025,снижение концентрации холина в крови
431750025,снижение концентрации цистатина С в крови 
316130025,давящие боли за грудиной
428020025,повышение концентрации неэтерифицированных (свободных) жирных кислот в крови 
428330025,повышение концентрации моноцитарного хемотаксического протеина-1 в крови
428920025,повышение концентрации антител к сердечной мускулатуре IgG в крови
430200025,увеличение активности фактора свёртывания VII в крови 
431330025,повышение концентрации эндоглина в крови
431480025,повышение концентрации сердечного биомаркера ST2 в крови
55280025,сердечная недостаточность
403880025,чувство тяжести за грудиной
14090025,полифагия
143720025,кожный зуд
143730025,вагинальный зуд
486370025,полиурия
14080025,полидипсия
3060025,ухудшение зрения
143750025,зуд слизистых оболочек
382170025,диастолическая дисфункция 
425690025,гипергликемия
435040025,повышение концентрации глюкозы после нагрузки через 120 минут в крови
431920025,повышение концентрации гликированного гемоглобина в крови
435030025,повышение концентрации кетоновых тел в крови
435000025,повышение концентрации кетоновых тел в моче
303890025,повышение концентрации натрия в крови
435190025,снижение концентрации калия в крови
428590025,повышение концентрации лактата в крови
435450025,повышение концентрация общего фосфолипида в крови
142090025,уменьшение концентрации тромбоцитов в крови
435350025,повышение концентрации фруктозамина в крови
435320025,повышение концентрации глюкозы в моче
435330025,повышение концентрации глюкозы после нагрузки через 60 минут в крови 
435380025,повышение концентрации аутоантител к инсулину в крови
435390025,повышение концентрации антител к глутаматдекарбоксилазе в крови
435370025,повышение концентрации АТ к β-клеткам поджелудочной железы в крови
435290025,снижение уровня рН в крови
436790025,повышение концентрация глюкозы натощак в крови
5850025,налет на языке
124070025,боль в эпигастральной области
2760025,метеоризм
383820025,мышечный дефанс
124050025,боль в левом подреберье
304580025,гипертермия фебрильная
65090025,стеаторея панкреатическая
529510025,Мондора синдром
385970025,триада Мондора
54160078,сухой язык
304570025,гипертермия субфебрильная
385990025,симтом Керте
7910025,симптом Мэйо-Робсона
386020025,симптом Воскресенского при панкреатите
425450025,понижение концентрации панкреатической амилазы в крови
425430025,повышение концентрации альфа амилазы в крови
