id_symptoms,name_symptoms
29780025,"болезнь, вызванная ВИЧ, с проявлениями гематологических и иммунологических нарушений, не классифицированных в других рубриках"
29830025,цитомегаловирусный пневмонит
29840025,цитомегаловирусный гепатит
29850025,цитомегаловирусный панкреатит
29880025,эпидемический паротит
29890025,паротитный орхит
29900025,паротитный менингит
29910025,паротитный энцефалит
29920025,паротитный панкреатит
29930025,эпидемический паротит с другими осложнениями
29940025,эпидемический паротит неосложненный
29950025,инфекционный мононуклеоз
29960025,"мононуклеоз, вызванный гамма-герпетическим вирусом"
29970025,цитомегаловирусный мононуклеоз
30010025,"кератоконъюнктивит, вызванный аденовирусом"
30000025,вирусный конъюнктивит
30020025,"конъюнктивит, вызванный аденовирусом"
30030025,вирусный фарингоконъюнктивит
30040025,острый эпидемический геморрагический конъюнктивит (энтеровирусный)
30080025,эпидемическая миалгия
30090025,болезнь Росс-Ривер
30100025,вирусный кардит
30110025,"ретровирусные инфекции, не классифицированные в других рубриках"
30130025,вирусная инфекция неуточненной локализации
30150025,энтеровирусная инфекция
30160025,коронавирусная инфекция COVID-19
422380025,коронавирусная инфекция
30170025,парвовирусная инфекция
30180025,паповавирусная инфекция
30220025,дерматофития
30240025,дерматофитный онихомикоз
30250025,рубофития ладоней
30260025,руброфития стоп
30290025,руброфития паховая
30330025,разноцветный лишай
30340025,черный микоз
30350025,белая пьедра
30360025,черная пьедра
30400025,кандидозный стоматит
30460025,кандидозный эндокардит
30470025,кандидозная септицемия
420450025,кандидоз генерализованный
30510025,острый легочный кокцидиоидомикоз
30530025,легочный кокцидиоидомикоз
30520025,хронический легочный кокцидиоидомикоз
30560025,диссеминированный кокцидиоидомикоз
30500025,кокцидиоидоз
30630025,диссеминированный гистоплазмоз
30590025,гистоплазмоз
30680025,острый легочный бластомикоз
333680025,бластомикоз легких
30690025,хронический легочный бластомикоз
30720025,диссеминированный бластомикоз
30670025,бластомикоз
30770025,диссеминированный паракокцидиоидомикоз
30750025,паракокцидиоидоз
30820025,кожно-лимфатический споротрихоз
30800025,споротрихоз
30830025,диссеминированный споротрихоз
30890025,подкожный феомикотический абсцесс и киста
460080025,феомикотический абсцесс
30930025,инвазивный легочный аспергиллез
330820025,аспергиллез легких
30960025,диссеминированный аспергиллез
30920025,аспергиллез
31040025,диссеминированный криптококкоз
30990025,криптококкоз
31090025,риноцеребральный мукормикоз
31070025,зигомикоз
31100025,гастроинтестинальный мукормикоз
31120025,диссеминированный мукормикоз
31210025,лобомикоз
31200025,"другие микозы, не классифицированные в других рубриках"
31220025,риноспоридиоз
31230025,аллешероз
31240025,геотрихоз
31250025,пенициллоз
31470025,лейшманиоз
31480025,лейшманиоз висцеральный
31500025,лейшманиоз кожно-слизистый
31520025,африканский трипаносомоз
501980025,трипаносомозы
31530025,Гамбийский трипаносомоз
31540025,Родезийский трипаносомоз
31560025,болезнь Шагаса
31640025,токсоплазмозная окулопатия
447220025,болезни глаза
31650025,гепатит токсоплазмозный
339870025,гепатит
31660025,токсоплазмозный менингоэнцефалит
44650025,"энцефалит, миелит и энцефаломиелит при других инфекционных и паразитарных болезнях, классифицированных в других рубриках"
31700025,пневмоцистоз
31720025,бабезиоз
339680025,гемоспоридиоз
31740025,неглериаз
31710025,"другие протозойные болезни, не классифицированные в других рубриках"
494900025,кровяные трематодозы
31790025,"шистосомоз, вызванный Schistosoma haematobium"
31800025,"шистосомоз, вызванный Schistosoma mansoni"
31810025,"шистосомоз, вызванный Schistosoma japonicum"
31820025,шистосоматидный дерматит
31860025,описторхоз
494880025,печеночные трематодозы
31870025,клонорхоз
31880025,дикроцелиоз
31890025,фасциолез
31900025,парагонимоз
494890025,легочные трематодозы
31910025,фасциолопсидоз
494820025,кишечные трематодозы
32050025,тениоз
501720025,тениидозы
32150025,дифиллоботриоз
32140025,дифиллоботриоз и спарганоз
32160025,спарганоз
32180025,гименолепидоз
32170025,"другие инвазии, вызванные цестодами"
32190025,дипилидиоз
32220025,дракункулез
32280025,лоаоз
32290025,мансонеллез
32320025,трихинеллез
32330025,анкилостомидоз
32340025,анкилостомоз
32350025,некатороз
32450025,диссеминированный стронгилоидоз
32470025,трихоцефалез
32480025,энтеробиоз
32500025,анизакиоз
32520025,трихостронгилоидоз
32610025,гнатостомоз
32640025,гирудиноз внутренний
341330025,гирудиноз
32710025,педикулез
32680025,педикулез и фтириоз
32720025,фтириоз
32730025,смешанный педикулез
32740025,чесотка
32670025,"педикулез, акариаз и другие инфестации"
32750025,миаз
32770025,миаз раневой
32850025,тунгиоз
32830025,другие инфестации
32870025,гирудиноз наружный
32900025,паразитарная болезнь
33420025,железодефицитная анемия
33410025,"анемии, связанные с питанием"
33470025,витамин-B12-дефицитная анемия
33540025,фолиеводефицитная анемия
34330025,болезнь Виллебранда
34320025,другие нарушения свертываемости
35400025,синдром врожденной йодной недостаточности
35460025,"диффузный (эндемический) зоб, связанный с йодной недостаточностью"
35450025,"болезни щитовидной железы, связанные с йодной недостаточностью, и сходные состояния"
35470025,"многоузловой (эндемический) зоб, связанный с йодной недостаточностью"
35480025,"зоб эндемический, связанный с йодной недостаточностью, неуточненный"
35520025,врожденный гипотиреоз с диффузным зобом
35510025,другие формы гипотиреоза
35530025,врожденный гипотиреоз без зоба
35610025,нетоксический диффузный зоб
35600025,другие формы нетоксического зоба
35620025,нетоксический одноузловой зоб
35630025,нетоксический многоузловой зоб
35650025,нетоксический зоб неуточненный
35780025,хронический тиреоидит с преходящим тиреотоксикозом
312350025,тиреоидит
35800025,медикаментозный тиреоидит
35810025,другой хронический тиреоидит
35880025,сахарный диабет
495350025,диабет
35890025,инсулинзависимый сахарный диабет
35900025,инсулинзависимый сахарный диабет с комой
35910025,инсулинзависимый сахарный диабет с кетоацидозом
35920025,инсулинзависимый сахарный диабет с поражением почек
35930025,инсулинзависимый сахарный диабет с поражением глаз
35940025,инсулинзависимый сахарный диабет с неврологическими осложнениями
35950025,инсулинзависимый сахарный диабет с нарушениями периферического кровообращения
35960025,инсулинзависимый сахарный диабет с другими уточненными осложнениями
35970025,инсулинзависимый сахарный диабет с множественными осложнениями
35980025,инсулинзависимый сахарный диабет с неуточненными осложнениями
35990025,инсулинзависимый сахарный диабет без осложнений
36000025,инсулиннезависимый сахарный диабет
36010025,инсулиннезависимый сахарный диабет с комой
36020025,инсулиннезависимый сахарный диабет с кетоацидозом
36030025,инсулиннезависимый сахарный диабет с поражением почек
36040025,инсулиннезависимый сахарный диабет с поражением глаз
36050025,инсулиннезависимый сахарный диабет с неврологическими осложнениями
36070025,инсулиннезависимый сахарный диабет с другими уточненными осложнениями
36080025,инсулиннезависимый сахарный диабет с множественными осложнениями
36090025,инсулиннезависимый сахарный диабет с неуточненными осложнениями
36100025,инсулиннезависимый сахарный диабет без осложнений
36120025,"сахарный диабет, связанный с недостаточностью питания с комой"
36110025,"сахарный диабет, связанный с недостаточностью питания"
36130025,"сахарный диабет, связанный с недостаточностью питания с кетоацидозом"
36140025,"сахарный диабет, связанный с недостаточностью питания с поражением почек"
36150025,"сахарный диабет, связанный с недостаточностью питания с поражением глаз"
36160025,"сахарный диабет, связанный с недостаточностью питания с неврологическими осложнениями"
36170025,"сахарный диабет, связанный с недостаточностью питания с нарушениями периферического кровообращения"
36230025,другие уточненные формы сахарного диабета с комой
36220025,другие уточненные формы сахарного диабета
36240025,другие уточненные формы сахарного диабета с кетоацидозом
36250025,другие уточненные формы сахарного диабета с поражением почек
36260025,другие уточненные формы сахарного диабета с поражением глаз
36270025,другие уточненные формы сахарного диабета с неврологическими осложнениями
36280025,другие уточненные формы сахарного диабета с нарушениями периферического кровообращения
36290025,другие уточненные формы сахарного диабета с другими уточненными осложнениями
36300025,другие уточненные формы сахарного диабета с множественными осложненями
36310025,другие уточненные формы сахарного диабета с неуточненными осложнениями
36320025,другие уточненные формы сахарного диабета без осложнений
36330025,сахарный диабет неуточненный
36340025,сахарный диабет неуточненный с комой
36350025,сахарный диабет неуточненный с кетоацидозом
36360025,сахарный диабет неуточненный с поражением почек
36370025,сахарный диабет неуточненный с поражением глаз
36380025,сахарный диабет неуточненный с неврологическими осложнениями
36390025,сахарный диабет неуточненный с нарушениями периферического кровообращения
36400025,сахарный диабет неуточненный с другими уточненными осложнениями
36410025,сахарный диабет неуточненный с множественными осложненями
36420025,сахарный диабет неуточненный с неуточненными осложнениями
36430025,сахарный диабет неуточненный без осложнений
36550025,гипопаратиреоз идиопатический
36540025,гипопаратиреоз
36560025,псевдогипопаратиреоз
36600025,первичный гиперпаратиреоз
36590025,гиперпаратиреоз
36610025,вторичный гиперпаратиреоз
36670025,акромегалия и гипофизарный гигантизм
36660025,гиперфункция гипофиза
36750025,несахарный диабет
36780025,болезни гипофиза и гипоталамуса
36800025,болезнь Иценко-Кушинга гипофизарного происхождения
36810025,синдром Нельсона
36820025,медикаментозный синдром Иценко-Кушинга
36840025,"Кушингоидный синдром, вызванный алкоголем"
36860025,синдром Иценко Кушинга
36920025,первичный гиперальдостеронизм
36910025,гиперальдостеронизм
36930025,вторичный гиперальдостеронизм
36980025,первичная недостаточность коры надпочечников
322080025,дисфункция коры надпочечника
37080025,синдром поликистоза яичников
37050025,дисфункция яичников
37090025,первичная яичниковая недостаточность
37180025,задержка полового созревания
37170025,"нарушения полового созревания, не классифицированные в других рубриках"
37280025,стойкая гиперплазия вилочковой железы
37270025,болезни вилочковой железы
37330025,карциноидный синдром
37320025,другие эндокринные нарушения
37360025,дварфизм
37370025,конституциональная высокорослость
37380025,синдром андрогенной резистентности
446680025,репродуктивная эндокринология
44390025,гриппозный менингит
44380025,"бактериальный менингит, не классифицированный в других рубриках"
45590025,концентрический склероз 
45530025,другие демиелинизирующие болезни центральной нервной системы
51580025,злокачественный наружный отит
410890025,наружный отит
51610025,острый наружный отит неинфекционный
51790025,негнойный средний отит
51800025,острый средний серозный отит
51810025,острый негнойный средний отит
51820025,хронический серозный средний отит
51840025,хронический негнойный средний отит
51830025,хронический слизистый средний отит
52180025,острый мирингит
410920025,мирингит
52190025,хронический мирингит
52240025,адгезивная болезнь среднего уха
52340025,отосклероз
52330025,болезни внутреннего уха
52410025,болезнь Меньера
52400025,нарушения вестибулярной функции
52430025,вестибулярный нейронит
53380025,гипертоническая болезнь
53370025,"болезни, характеризующиеся повышенным кровяным давлением"
53500025,вторичная гипертензия
53560025,ишемическая болезнь сердца
197400025,болезни сердца
53580025,нестабильная стенокардия
53910025,кардиосклероз постинфарктный очаговый (с указанием локализации и даты перенесенного инфаркта)
57610025,острый синусит
57700025,стрептококковый фарингит
57780025,острый ларингит
351820025,ларингит
57790025,острый трахеит
369420025,трахеит
57800025,острый ларинготрахеит
351860025,ларинготрахеит
57830025,острый эпиглоттит
373600025,эпиглоттит
57850025,острый ларингофарингит
57890025,грипп
57970025,пневмония вирусная
58030025,"пневмония, вызванная Streptococcus pneumoniae"
58040025,"пневмония, вызванная Haemophilus influenzae [палочкой Афанасьева-Пфейффера]"
58070025,"пневмония, вызванная Pseudomonas (синегнойной палочкой)"
58080025,"пневмония, вызванная стафилококком"
58090025,"пневмония, вызванная стрептококком группы B"
58100025,"пневмония, вызванная другими стрептококками"
58110025,"пневмония, вызванная Escherichia coli"
58130025,"пневмония, вызванная Mycoplasma pneumoniae"
58170025,"пневмония, вызванная хламидиями"
58200025,пневмония при бактериальных болезнях
58190025,пневмония при других болезнях
58210025,пневмония при вирусных болезнях
58220025,пневмония при микозах
58230025,пневмония при паразитарных болезнях
58250025,пневмония без уточнения возбудителя
58270025,долевая пневмония
58280025,гипостатическая пневмония
58320025,острый бронхит
336080025,бронхит
58860025,хронический трахеит
197380025,болезни легких
60490025,сверхкомплектные зубы
60470025,нарушения развития и прорезывания зубов
60500025,аномалии размеров и формы зубов
60510025,крапчатые зубы
60550025,синдром прорезывания зубов
60590025,ретенированные зубы
60580025,ретенированные и импактные зубы
60600025,импактные зубы
60610025,кариес зубов
497020025,кариес
60620025,кариес эмали
60630025,кариес дентина
60640025,кариес цемента
60650025,приостановившийся кариес зубов
60660025,одонтоклазия
60740025,гиперцементоз
60690025,болезни твердых тканей зубов
60930025,хронический гингивит
340360025,гингивит
60960025,пародонтоз
60970025,болезни пародонта
61300025,гигантоклеточная гранулема центральная
61280025,болезни челюстей
61410025,болезнь слюннокаменная
61350025,болезни слюнных желез
61490025,флегмона и абсцесс полости рта
61530025,лейкоплакия полости рта и языка
61500025,болезни губ и слизистой оболочки полости рта
61540025,волосатая лейкоплакия
61560025,подслизистый фиброз полости рта
61590025,болезни языка
61620025,срединный ромбовидный глоссит
61650025,складчатый язык
61850025,эзофагит туберкулезный
62290025,острый геморрагический гастрит
338660025,гастрит острый
62310025,гастрит алкогольный
324520025,гастрит
62320025,хронический поверхностный гастрит
62340025,гастрит хронический
62330025,хронический атрофический гастрит
63000025,болезнь Крона 
393390025,воспалительные заболевания кишечника
63010025,болезнь Крона тонкой кишки
63020025,болезнь Крона толстой кишки
63050025,язвенный колит
63060025,язвенный (хронический) энтероколит
63070025,язвенный (хронический) илеоколит
63080025,язвенный (хронический) проктит
63090025,язвенный (хронический) ректосигмоидит
63100025,псевдополипоз ободочной кишки
63110025,мукозный проктоколит
63370025,дивертикулярная болезнь тонкой кишки с прободением и абсцессом
497840025,дивертикулярная болезнь тонкого кишечника
63380025,дивертикулярная болезнь тонкой кишки без прободения или абсцесса
63390025,дивертикулярная болезнь толстой кишки с прободением и абсцессом
497850025,дивертикулярная болезнь толстого кишечника
63400025,дивертикулярная болезнь толстой кишки без прободения или абсцесса
63410025,"дивертикулярная болезнь и тонкой, и толстой кишки с прободением и абсцессом"
63360025,дивертикулярная болезнь кишечника
63420025,"дивертикулярная болезнь и тонкой, и толстой кишки без прободения или абсцесса"
63430025,"дивертикулярная болезнь кишечника, неуточненной части, с прободением и абсцессом"
63440025,"дивертикулярная болезнь кишечника, неуточненной части, без прободения или абсцесса"
63450025,cиндром раздраженного кишечника
63200025,болезни кишечника
64050025,алкогольная болезнь печени
64040025,болезни печени
64060025,алкогольная жировая дистрофия печени
64070025,алкогольный гепатит
64080025,алкогольный фиброз и склероз печени
64090025,алкогольный цирроз печени
64100025,алкогольная печеночная недостаточность
65060025,целиакия
65050025,болезни кишечника с нарушениями всасывания
65070025,тропическая спру
67020025,крапивница
67010025,крапивница и эритема
68190025,розацеа
464950025,болезни кожи
71400025,узелковый полиартериит
71390025,узелковый полиартериит и родственные состояния
71410025,полиартериит с поражением легких
71420025,ювенильный полиартериит
71430025,синдром Кавасаки
71470025,тромботическая микроангиопатия
71450025,некротизирующая васкулопатия
71490025,гранулематоз Вегенера
342440025,гранулематоз
71500025,синдром Такаясу
71600025,дерматополимиозит
71380025,системные поражения соединительной ткани
71650025,системный склероз
71670025,синдром CR(E)ST
71750025,ревматическая полимиалгия
389610025,ревматизм
71760025,диффузный (эозинофильный) фасциит
470510025,воспаление фасции
71780025,рецидивирующий панникулит Вебера-Крисчена
341070025,панникулит
71790025,гипермобильный синдром разболтанности
75800025,диффузный мезангиальный пpолифеpативный гломеpулонефpит
75760025,острый нефритический синдром
75810025,диффузный эндокапилляpный пpолифеpативный гломеpулонефpит
75830025,болезнь плотного осадка
76090025,хронический нефритический синдром
75750025,гломерулярные болезни
76530025,"наследственная нефропатия, не классифицированная в других рубриках"
76740025,хронический тубулоинтерстициальный нефрит
76750025,"необструктивный хронический пиелонефрит, связанный с рефлюксом"
76760025,хронический обструктивный пиелонефрит
76790025,"тубулоинтерстициальный нефрит, не уточненный как острый или хронический"
76800025,обструктивная уропатия и рефлюкс-уропатия
76860025,пионефроз
76980025,абсцесс почки и околопочечной клетчатки
77090025,почечная недостаточность
177520025,дисфункция почек
77100025,острая почечная недостаточность
382490025,хроническая и острая почечная недостаточность
77210025,мочекаменная болезнь
197350025,болезни почек
77390025,нефрогенный несахарный диабет
77370025,"нарушения, развивающиеся в результате дисфункции почечных канальцев"
77530025,поздний сифилис почки
77520025,"другие поражения почки и мочеточника при болезнях, классифицированных в других рубриках"
77590025,интерстициальный цистит (хронический)
77570025,цистит
77620025,лучевой цистит
77800025,туберкулезный цистит (A18.1+)
77790025,"поражения мочевого пузыря при болезнях, классифицированных в других рубриках"
78160025,простатоцистит
78120025,воспалительные болезни предстательной железы
78390025,баланопостит
78400025,воспалительные болезни полового члена
82210025,сахарный диабет при беременности
81930025,"болезни матери, связанные преимущественно с беременностью"
93820025,синдром Поттера
93750025,агенезия и другие редукционные дефекты почки
93830025,кистозная болезнь почек
454520025,врожденные аномалии [пороки развития] почек
93850025,"поликистоз почки, детский тип"
93860025,"поликистоз почки, тип взрослых"
93930025,врожденный гидронефроз
93920025,врожденные нарушения проходимости почечной лоханки и врожденные аномалии мочеточника
94100025,эписпадия
454630025,врожденные аномалии [пороки развития] мочевого пузыря и уретры
94110025,экстрофия мочевого пузыря
119380025,Болезнь Сезари
119360025,Периферические и кожные T-клеточные лимфомы
119440025,лимфосаркома
119430025,Другие и неуточненные типы неходжкинской лимфомы
123420025,хронический вирусный гепатит B
123430025,хронический гепатит D
29410025,хронические вирусные гепатиты
159240025,феохромоцитома
158600025,промежуточные новообразования
172950025,дуоденогастральный рефлюкс
62400025,болезни желудка и двенадцатиперстной кишки
174210025,желудочковая тахикардия с широким комплексом QRS
178110025,кандидозный вульвовагинит
454300025,"воспалительные болезни органов малого таза, вызванные грибком"
178260025,синдром приобретённого иммунного дефицита
178250025, иммунодефицитные состояния
188340025,диабетическая стопа
188410025,диабетическая нейропатия
188420025,диабетическая ангиопатия
193770025,церебральный нанизм
194320025,гипофизарный нанизм
194330025,тиреоидный нанизм
194340025,генетически обусловленный нанизм
317880025,гастрит гиперпластический
317890025,гастрит эрозивный
317900025,гастрит эритематозный
317910025,эзофагит эрозивный
317920025,эзофагит катаральный
317930025,эзофагит язвенный
320480025,хронический гастрит в стадии обострения
322230025,пневмония очаговая
324510025,сифилис
325350025,Абта-Леттерера-Сиве болезнь
163380025,гистиоцитоз
325510025,болезнь Аддисона
325890025,Менетрие болезнь
325930025,адиаспиромикоз
325960025,болезнь Деркума
463040025,болезни подкожно-жировой клетчатки
326070025,акантохейлонематоз
326080025,акариаз
326110025,туберкулез кожи папулонекротический
369750025,туберкулез кожи
326130025,цефалоспориоз
326380025,Лейна болезнь
326410025,актинобациллез
326440025,актиномикоз кожи атероматозный
326430025,актиномикоз кожи
326450025,актиномикоз кожи бугорково-пустулезный
326460025,актиномикоз кожи гуммозно-узловатый
326470025,актиномикоз кожи язвенный
326490025,актиномикоз мочеполовой
326510025,актиномикоз торакальный
326960025,моноспориоз
327290025,альвеококкоз
327730025,амфимероз
31850025,трематодозы
328250025,Илза болезнь
189470025,ангиопатия сетчатки глаза
328420025,туберкулез кожи бородавчатый
330140025,болезнь Шильдера
330560025,артифехиностомоз
330770025,аспергиллез кожи гуммоподобный
330760025,аспергиллез кожи
330780025,аспергиллез кожи инфильтративно-язвенный
330790025,аспергиллез кожи папилломатозно-веррукозный
330800025,аспергиллез кожи экземоподобный
330810025,аспергиллез кожи язвенный
330850025,аспергиллотоксикоз
331730025,болезнь Мари-Фуа-Алажуанина 
45370025,"другие дегенеративные болезни нервной системы, не классифицированные в других рубриках"
331770025,Ауески болезнь
332010025,Риги болезнь
332400025,туберкулез кожи индуративный
332580025,баланопостомикоз
332590025,балантидиаз острый
332600025,балантидиаз субклинический
332610025,балантидиаз хронический непрерывный
332620025,балантидиаз хронический рецидивирующий
332780025,синдром Лоренса-Муна-Барде-Бидля
333240025,Бернета риккетсиоз
333460025,Бецольда мастоидит
333650025,Хасимото зоб
333660025,бластомикоз келоидный
333690025,бластомикоз Гилкриста
333700025,бластомикоз южноамериканский
334990025,хромобактериоз
335630025,лейшманиоз кожный старого света
31490025,лейшманиоз кожный 
335690025,ботулизм раневой
335770025,гломерулонефрит
336300025,бругиоз
336400025,бруцеллез козье-овечьего типа
336410025,бруцеллез коровьего типа
336420025,бруцеллез острый
336430025,бруцеллез свиного типа
336440025,бруцеллез хронический
337350025,волчанка обыкновенная
396320025,аутоиммунные заболевания
337470025,волчанка красная телеангиэктатическая
69040025,дискоидная красная волчанка
337490025,туберкулез кожи лица милиарный диссеминированный
338360025,гамазориккетсиоз
338500025,гастрит азотемический
338510025,гастрит алиментарный
338520025,гастрит аллергический
338530025,гастрит анацидный
338540025,гастрит антральный ригидный
338550025,гастрит атрофический
338560025,гастрит атрофический гиперпластический
338570025,гастрит ахилический
338580025,гастрит катаральный
338590025,гастрит элиминационный
338600025,гастрит гипертрофический
338620025,гастрит гипоксемический
338630025,гастрит фибринозный
338640025,гастрит коррозивный
338650025,гастрит нервно-рефлекторный
338670025,гастрит поверхностный
338680025,гастрит субацидный
338690025,гастрит флегмонозный
339510025,гемиспороз
339570025,гемонхоз
340060025,гетерофиоз
340070025,туберкулез кожи индуративный язвенный
340370025,гингивостоматит
60910025,гингивит и болезни пародонта
341370025,гистоплазмоз африканский
30650025,"инфекция, вызванная Histoplasma duboisii"
341870025,глоссит атрофический
341880025,глоссит бластомикотический
341890025,глоссит гуммозный
341900025,глоссит интерстициальный
341910025,глоссит лепрозный
341920025,глоссит лепрозный серебристый
341930025,глоссит пеллагрический
342220025,гонгилонематоз
343490025,демодикоз
344010025,миаз южноамериканский
344180025,диабет несахарный нейрогипофизарный
344190025,диабет несахарный нефрогенный вазопрессинрезистентный
344200025,диабет несахарный физиологический
344330025,Григорьева-Шиги дизентерия
24270025,"шигеллез, вызванный Shigella dysenteriae"
344350025,дизентерия субклиническая
344360025,дизентерия токсическая
344370025,дизентерия хроническая
344380025,дизентерия хроническая непрерывная
344390025,дизентерия хроническая рецидивирующая
344440025,диоктофимоз
345240025,дуоденит атрофический
62370025,дуоденит
345250025,дуоденит флегмонозный
345260025,дуоденит элиминационный
345460025,заболевание интеркуррентное
324470025,болезни нераспределенные
345470025,заболевание повторное
345480025,заболевание послеродовое
345490025,заболевание профессиональное
345980025,Риделя тиреоидит
346400025,карликовость гипофизарная
346420025,карликовость почечная
347100025,лейшманиоз висцеральный индийский
347110025,лейшманиоз висцеральный средиземноморско-среднеазиатский
347220025,кандидоз интертригинозный
347230025,кандидоз кожи
347630025,карликовость гипотиреоидная
347640025,карликовость митральная
347650025,карликовость надпочечниковая
347660025,карликовость рахитическая
347670025,карликовость хондродистрофическая
349650025,кладоспориоз
349750025,кокцидиоз
349760025,коли-инфекция кишечная
465450025,коли-инфекция
350500025,коринебактериоз
350630025,миаз африканский
350700025,корь врожденная
350710025,корь митигированная
351620025,эзофагит Кушинга
351760025,лагохиласкаридоз
351950025,остеомиелофиброз
395430025,заболевания крови
352360025,лейшманиоз кожный нового света
352370025,лейшманиоз висцеральный восточно-африканский
352380025,лейшманиоз кожно-слизистый бразильский
352390025,лейшманиоз кожный антропонозный
352400025,лейшманиоз кожный зоонозный
352410025,лейшманиоз кожный люпоидный
352420025,лейшманиоз кожный туберкулоидный
352430025,лейшманиоз Ута
352480025,лептоспироз безжелтушный
352490025,лептоспироз желтушный
353080025,риккетсиоз клещевой североазиатский
365770025,риккетсиоз клещевой
353090025,лихорадка марсельская
353100025,риккетсиоз везикулезный
353120025,туберкулез кожи лихеноидный
353320025,макраканторинхоз
501760025,акантоцефалез
353470025,мареотит
410870025,отит
354400025,метагонимоз
354560025,мецистоцирроз
354570025,миаз доброкачественный
354580025,миаз злокачественный
354600025,миаз уринарный
354610025,миаз полостной
354620025,миаз тканевой
354820025,микоплазмоз
354860025,микромоноспороз
355440025,мониезиоз
501740025,цестодозы
355450025,монилиформоз
355590025,Муре мастоидит
355960025,нанофиетоз
356770025,нефрит
380090025,поражение паренхимы почек
358430025,Орлеанского мастоидит
358980025,остертагиоз
359330025,БЦЖ-отит
359340025,отомикоз
387360025,вирусные и грибковые инфекции ушей
359660025,панотит
359690025,пансинусит
360320025,парафимоз
78360025,"избыточная крайняя плоть, фимоз и парафимоз"
362460025,пневмония бруцеллезная
362470025,пневмония брюшнотифозная
362680025,пневмония менингококковая первичная
362860025,пневмония сибиреязвенная
362940025,пневмония туляремийная
362970025,пневмония чумная
364160025,псевдамфистомоз
364660025,пульпит восходящий
60810025,пульпит
364670025,пульпит гипертрофический
364680025,пульпит гнойный
364690025,пульпит закрытый
364700025,пульпит конкрементозный
364710025,пульпит корневой
364720025,пульпит открытый
364730025,пульпит фиброзный
364740025,пульпит язвенный
365750025,q-риккетсиоз
365760025,риккетсиоз &quot;д&quot;
365780025,риккетсиоз клещевой австралийский
