id_diagnosis,name_diagnosis,id_symptoms,name_symptoms
32500025,анизакиоз,2050025,рвота
32500025,анизакиоз,6080025,отек
32500025,анизакиоз,416000025,ощущение распирания
32500025,анизакиоз,66490025,зуд
32500025,анизакиоз,187810025,волдырь
32500025,анизакиоз,430580025,повышение концентрации мочевой кислоты в крови
32500025,анизакиоз,2370025,диарея
32500025,анизакиоз,197490025,кишечная непроходимость
32500025,анизакиоз,124070025,боль в эпигастральной области
32500025,анизакиоз,2030025,тошнота
32500025,анизакиоз,143340025,боль в горле
32500025,анизакиоз,311630025,раздражение
32280025,лоаоз,450780025,гидроцеле
32280025,лоаоз,381980025,повышение уровня СОЭ в крови
32280025,лоаоз,384540025,повышение концентрации аланинаминотрансферазы в крови
32280025,лоаоз,384550025,повышение концентрации аспартатаминотрансферазы в крови
32280025,лоаоз,142860025,боль в глазу
32280025,лоаоз,303960025,дизурия
32280025,лоаоз,143370025,спленомегалия
32280025,лоаоз,11880025,гематурия
32280025,лоаоз,11900025,протеинурия
32280025,лоаоз,497980025,калабарский отек
32280025,лоаоз,303780025,анемия
32280025,лоаоз,432070025,повышение концентрации креатинина в крови
32280025,лоаоз,432060025,повышение концентрации мочевины в крови
32280025,лоаоз,35350025,гипергаммаглобулинеми
32280025,лоаоз,393670025,гипоальбуминемия
32280025,лоаоз,143720025,кожный зуд
32280025,лоаоз,395770025,аллергические реакции
32280025,лоаоз,74150025,боль в конечности
32280025,лоаоз,416010025,отёк кожи
32280025,лоаоз,6080025,отек
32280025,лоаоз,416000025,ощущение распирания
32280025,лоаоз,66490025,зуд
32280025,лоаоз,187810025,волдырь
32280025,лоаоз,430580025,повышение концентрации мочевой кислоты в крови
32280025,лоаоз,304570025,гипертермия субфебрильная
32280025,лоаоз,494430025,гиперэозинофилия
29130025,краснуха,429970025,повышение концентрации неоптерина в крови
32470025,трихоцефалез,318860025,лейкоцитоз
32470025,трихоцефалез,494430025,гиперэозинофилия
32470025,трихоцефалез,48840025,конъюнктивит
32470025,трихоцефалез,13750025,беспокойство и возбуждение
32470025,трихоцефалез,13000025,депрессия
32470025,трихоцефалез,1390025,слабость общая
32470025,трихоцефалез,6160025,высыпания
32470025,трихоцефалез,4850025,инсомния
32470025,трихоцефалез,140960025,головная боль
32470025,трихоцефалез,318950025,олигурия
32470025,трихоцефалез,11900025,протеинурия
32470025,трихоцефалез,432100025,снижение концентрации общего белка в крови
32470025,трихоцефалез,400860025,синдром интоксикации
32470025,трихоцефалез,1430025,кашель
32470025,трихоцефалез,198260025,мокрота с прожилками крови
32470025,трихоцефалез,34550025,лейкоцитоз эозинофильный
32470025,трихоцефалез,381980025,повышение уровня СОЭ в крови
32470025,трихоцефалез,74100025,миалгия
32470025,трихоцефалез,422980025,гипертермия выше 38°С
32470025,трихоцефалез,6190025,боль
32470025,трихоцефалез,6080025,отек
35880025,сахарный диабет,14090025,полифагия
35880025,сахарный диабет,4970025,похудание
35880025,сахарный диабет,143720025,кожный зуд
35880025,сахарный диабет,143730025,вагинальный зуд
35880025,сахарный диабет,129580025,сухость во рту
35880025,сахарный диабет,486370025,полиурия
35880025,сахарный диабет,14080025,полидипсия
35880025,сахарный диабет,3060025,ухудшение зрения
35880025,сахарный диабет,143750025,зуд слизистых оболочек
35880025,сахарный диабет,1390025,слабость общая
35880025,сахарный диабет,14960025,мышечная слабость
35880025,сахарный диабет,140960025,головная боль
35880025,сахарный диабет,382170025,диастолическая дисфункция
35880025,сахарный диабет,425690025,гипергликемия
35880025,сахарный диабет,425540025,повышение концентрации креатинкиназы в крови
35880025,сахарный диабет,427430025,повышение концентрации аполипопротеина В в крови
35880025,сахарный диабет,427420025,понижение концентрации аполипопротеина А1 в крови
35880025,сахарный диабет,427450025,повышение концентрации липопротеина а  в крови
35880025,сахарный диабет,427560025,повышение концентрации эндотелина1 в крови
35880025,сахарный диабет,428130025,повышение концентрации растворимых форм лиганда CD40 sCD40L в крови
35880025,сахарный диабет,428870025,повышение концентрации плацентарного фактора роста в крови
35880025,сахарный диабет,428970025,повышение концентрации триглицеридов в крови
35880025,сахарный диабет,429270025,снижение концентрации холестерина липопротеинов высокой плотности в крови
35880025,сахарный диабет,429460025,снижение концентрации липопротеина липазы в крови
35880025,сахарный диабет,429380025,повышение концентрации Среактивного белка в крови
35880025,сахарный диабет,429350025,повышение концентрации холестерина липопротеинов очень низкой плотности в крови
35880025,сахарный диабет,429280025,повышение концентрации холестерина липопротеинов низкой плотности в крови
35880025,сахарный диабет,430070025,повышение концентрации перекисного окисления липидов в крови
35880025,сахарный диабет,430540025,снижение концентрации аскорбиновой кислоты в крови
35880025,сахарный диабет,430890025,повышение концентрации 8OHдезоксигуанозина в крови
35880025,сахарный диабет,430800025,снижение концентрации глутатионпероксидазы восстановленного в крови
35880025,сахарный диабет,431050025,повышение концентрации остеопонтина в крови
35880025,сахарный диабет,428830025,повышение концентрации фактора роста фибробластов в крови
35880025,сахарный диабет,431770025,повышение концентрации уротензина II в крови
35880025,сахарный диабет,435040025,повышение концентрации глюкозы после нагрузки через 120 минут в крови
35880025,сахарный диабет,431920025,повышение концентрации гликированного гемоглобина в крови
35880025,сахарный диабет,435010025,повышение концентрации общего белка в моче
35880025,сахарный диабет,435030025,повышение концентрации кетоновых тел в крови
35880025,сахарный диабет,432060025,повышение концентрации мочевины в крови
35880025,сахарный диабет,432070025,повышение концентрации креатинина в крови
35880025,сахарный диабет,318860025,лейкоцитоз
35880025,сахарный диабет,435000025,повышение концентрации кетоновых тел в моче
35880025,сахарный диабет,303890025,повышение концентрации натрия в крови
35880025,сахарный диабет,435190025,снижение концентрации калия в крови
35880025,сахарный диабет,304940025,снижение абсолютного содержание эритроцитов в крови
35880025,сахарный диабет,428590025,повышение концентрации лактата в крови
35880025,сахарный диабет,435450025,повышение концентрация общего фосфолипида в крови
35880025,сахарный диабет,428020025,повышение концентрации неэтерифицированных свободных жирных кислот в крови
35880025,сахарный диабет,142090025,уменьшение концентрации тромбоцитов в крови
35880025,сахарный диабет,435350025,повышение концентрации фруктозамина в крови
35880025,сахарный диабет,435320025,повышение концентрации глюкозы в моче
35880025,сахарный диабет,435330025,повышение концентрации глюкозы после нагрузки через 60 минут в крови
35880025,сахарный диабет,435380025,повышение концентрации аутоантител к инсулину в крови
35880025,сахарный диабет,435390025,повышение концентрации антител к глутаматдекарбоксилазе в крови
35880025,сахарный диабет,435370025,повышение концентрации АТ к βклеткам поджелудочной железы в крови
35880025,сахарный диабет,435290025,снижение уровня рН в крови
35880025,сахарный диабет,435300025,снижение уровня бикарбоната крови
35880025,сахарный диабет,436280025,повышение концентрация Nацетилβdглюкозаминидазы в моча
35880025,сахарный диабет,436790025,повышение концентрация глюкозы натощак в крови
35880025,сахарный диабет,444250025,панкреатит острый
31630025,токсоплазмоз,21850025,синдром астенический
31630025,токсоплазмоз,384570025,снижение аппетита
31630025,токсоплазмоз,143360025,гепатомегалия
31630025,токсоплазмоз,346960025,увеит
31630025,токсоплазмоз,365700025,хориоретинит
31630025,токсоплазмоз,21740025,синдром гепатолиенальный
31630025,токсоплазмоз,2370025,диарея
31630025,токсоплазмоз,319710025,гипомнезия
31630025,токсоплазмоз,4850025,инсомния
31630025,токсоплазмоз,13990025,недомогание
31630025,токсоплазмоз,74100025,миалгия
31630025,токсоплазмоз,399560025,лимфаденопатия
31630025,токсоплазмоз,2050025,рвота
31630025,токсоплазмоз,22480025,синдром менингиальный
31630025,токсоплазмоз,405670025,острый миокардит
31630025,токсоплазмоз,387330025,нарушение функций ЦНС
31630025,токсоплазмоз,1390025,слабость общая
31630025,токсоплазмоз,140910025,высыпания на коже
31630025,токсоплазмоз,181200025,папулезные высыпания
31630025,токсоплазмоз,187830025,пятно
31630025,токсоплазмоз,140960025,головная боль
31630025,токсоплазмоз,144070025,артралгия
31630025,токсоплазмоз,427370025,эндометрит
31630025,токсоплазмоз,178750025,лейкопения
31630025,токсоплазмоз,393210025,нейтропения
31630025,токсоплазмоз,504440025,относительный лимфомоноцитоз
31630025,токсоплазмоз,386140025,надпочечниковая недостаточность
31630025,токсоплазмоз,444100025,неспособность поддержания эрекции
31630025,токсоплазмоз,444110025,эрекция недостаточна для проведения полового акта
31630025,токсоплазмоз,444120025,длительность эрекции недостаточна для проведения полового акта
31630025,токсоплазмоз,444130025,неспособность мужчины совершить половой акт
31630025,токсоплазмоз,444020025,сложность в достижении эрекции
31630025,токсоплазмоз,444090025,неспособность достижения эрекции
31630025,токсоплазмоз,444140025,твёрдость полового члена недостаточна для совершения полового акта
31630025,токсоплазмоз,444150025,прямота полового члена недостаточна для совершения полового акта
31630025,токсоплазмоз,444230025,нарушение эрекции
31630025,токсоплазмоз,444240025,отсутствие эрекции
31630025,токсоплазмоз,78850025,сальпингоофорит
31630025,токсоплазмоз,306600025,дисменорея
31630025,токсоплазмоз,304000025,катаракта
31630025,токсоплазмоз,349110025,кератоувеит
31630025,токсоплазмоз,334000025,близорукость прогрессирующая
31630025,токсоплазмоз,188350025,нейропатия
31630025,токсоплазмоз,1710025,учащенное сердцебиение
31630025,токсоплазмоз,124010025,боль в области сердца
31630025,токсоплазмоз,386370025,одышка
31630025,токсоплазмоз,494690025,поражение глаз
31630025,токсоплазмоз,394820025,судорожный синдром
31630025,токсоплазмоз,485580025,синдром гипоталамический
31630025,токсоплазмоз,445030025,арахноидит церебральный
31630025,токсоплазмоз,178540025,хроническая интоксикация
31630025,токсоплазмоз,2790025,слепота
31630025,токсоплазмоз,3060025,ухудшение зрения
31630025,токсоплазмоз,323440025,поражение ЦНС
31630025,токсоплазмоз,354320025,менингоэнцефалит
317330025,пневмония,198180025,влажный кашель
317330025,пневмония,1430025,кашель
317330025,пневмония,1390025,слабость общая
317330025,пневмония,270025,повышение температуры тела
317330025,пневмония,400580025,заложенность носа
317330025,пневмония,400860025,синдром интоксикации
317330025,пневмония,137400025,снижение слуха
317330025,пневмония,321290025,шум в голове
317330025,пневмония,427140025,повышение концентрации лактатдегидрогеназы в крови
317330025,пневмония,430370025,повышение концентрации фибриногена в крови
317330025,пневмония,430580025,повышение концентрации мочевой кислоты в крови
31870025,клонорхоз,270025,повышение температуры тела
31870025,клонорхоз,400860025,синдром интоксикации
31870025,клонорхоз,144070025,артралгия
31870025,клонорхоз,34550025,лейкоцитоз эозинофильный
31870025,клонорхоз,492840025,синдром цитолиза
31870025,клонорхоз,345650025,холестаз
31870025,клонорхоз,492830025,диспепсия
31870025,клонорхоз,198130025,желтуха
31870025,клонорхоз,178740025,гепатоспленомегалия
31870025,клонорхоз,74100025,миалгия
31870025,клонорхоз,381980025,повышение уровня СОЭ в крови
25220025,чума,510000025,палочкоядерный сдвиг влево
25220025,чума,381980025,повышение уровня СОЭ в крови
25220025,чума,318860025,лейкоцитоз
25220025,чума,352250025,нейтрофилез
32380025,аскаридоз,143360025,гепатомегалия
32380025,аскаридоз,178740025,гепатоспленомегалия
32380025,аскаридоз,453970025,желтушность
32380025,аскаридоз,381980025,повышение уровня СОЭ в крови
32380025,аскаридоз,492740025,альбуминурия
32380025,аскаридоз,11860025,цилиндрурия
32380025,аскаридоз,8860025,симптом ЩеткинаБлюмберга
32380025,аскаридоз,437070025,увеличение относительного содержания эозинофилов в крови
32380025,аскаридоз,318860025,лейкоцитоз
32380025,аскаридоз,352250025,нейтрофилез
32380025,аскаридоз,270025,повышение температуры тела
32380025,аскаридоз,1390025,слабость общая
32380025,аскаридоз,15030025,гипотония
32380025,аскаридоз,401740025,снижение работоспособности
32380025,аскаридоз,13570025,менингизм
32380025,аскаридоз,143720025,кожный зуд
32380025,аскаридоз,395200025,непроходимость кишечника механическая
32380025,аскаридоз,350025,головокружение
32380025,аскаридоз,4850025,инсомния
32380025,аскаридоз,181040025,повышенная утомляемость
32380025,аскаридоз,140960025,головная боль
32380025,аскаридоз,454530025,мнительность
32380025,аскаридоз,407700025,тревога
32380025,аскаридоз,470670025,припадок истерический
32380025,аскаридоз,368650025,судорога эпилептиформная
32380025,аскаридоз,2370025,диарея
32380025,аскаридоз,2610025,запор
32380025,аскаридоз,150670025,фобия
32380025,аскаридоз,396870025,приступы удушья
32380025,аскаридоз,1430025,кашель
32380025,аскаридоз,198160025,сухой кашель
32380025,аскаридоз,198180025,влажный кашель
32380025,аскаридоз,4970025,похудание
32380025,аскаридоз,2030025,тошнота
32380025,аскаридоз,2050025,рвота
32380025,аскаридоз,198260025,мокрота с прожилками крови
32380025,аскаридоз,384570025,снижение аппетита
32380025,аскаридоз,187940025,экзантема
32380025,аскаридоз,181160025,уртикарные высыпания
32380025,аскаридоз,112990025,ангионевротический отек
32380025,аскаридоз,13990025,недомогание
32380025,аскаридоз,6160025,высыпания
32380025,аскаридоз,6080025,отек
32380025,аскаридоз,141080025,боль в животе
32380025,аскаридоз,320025,озноб
32380025,аскаридоз,131110025,дискомфорт в животе
32380025,аскаридоз,429380025,повышение концентрации Среактивного белка в крови
32380025,аскаридоз,427500025,повышение концентрации тиреотропного гормона в крови
32380025,аскаридоз,384550025,повышение концентрации аспартатаминотрансферазы в крови
32380025,аскаридоз,437080025,повышение концентрации щелочной фосфатазы в крови
32380025,аскаридоз,432040025,повышение концентрации общего билирубина в крови
32380025,аскаридоз,384540025,повышение концентрации аланинаминотрансферазы в крови
29050025,корь,4970025,похудание
29050025,корь,181970025,вечерний субфебрилитет
29050025,корь,1430025,кашель
29050025,корь,1420025,ринит
29050025,корь,20010025,анорексия
29050025,корь,187940025,экзантема
29050025,корь,48840025,конъюнктивит
29050025,корь,186510025,отёк нижнего века
29050025,корь,270025,повышение температуры тела
29050025,корь,1390025,слабость общая
29050025,корь,399560025,лимфаденопатия
29050025,корь,180310025,сухие хрипы
29050025,корь,180320025,влажные хрипы
29050025,корь,187650025,энантема
29050025,корь,429970025,повышение концентрации неоптерина в крови
25740025,экстраинтестинальный иерсиниоз,6030025,цианоз
25740025,экстраинтестинальный иерсиниоз,507160025,синдром «носков и перчаток»
25740025,экстраинтестинальный иерсиниоз,507150025,симптом капюшона
25740025,экстраинтестинальный иерсиниоз,507200025,крупнопятнистая сыпь
25740025,экстраинтестинальный иерсиниоз,507210025,геморрагические высыпания
25740025,экстраинтестинальный иерсиниоз,143720025,кожный зуд
25740025,экстраинтестинальный иерсиниоз,67180025,эритема узловатая
25740025,экстраинтестинальный иерсиниоз,187840025,эритема
25740025,экстраинтестинальный иерсиниоз,505310025,пятнистопапулезные высыпания
25740025,экстраинтестинальный иерсиниоз,187650025,энантема
25740025,экстраинтестинальный иерсиниоз,5850025,налет на языке
25740025,экстраинтестинальный иерсиниоз,144070025,артралгия
25740025,экстраинтестинальный иерсиниоз,6160025,высыпания
25740025,экстраинтестинальный иерсиниоз,6140025,гиперемия
25740025,экстраинтестинальный иерсиниоз,57360025,лимфангит
25740025,экстраинтестинальный иерсиниоз,143360025,гепатомегалия
25740025,экстраинтестинальный иерсиниоз,143370025,спленомегалия
25740025,экстраинтестинальный иерсиниоз,436700025,повышение концентрации гистамина в крови
25740025,экстраинтестинальный иерсиниоз,377080025,повышение концентрации серотонина в крови
25740025,экстраинтестинальный иерсиниоз,2030025,тошнота
25740025,экстраинтестинальный иерсиниоз,2050025,рвота
25740025,экстраинтестинальный иерсиниоз,141080025,боль в животе
25740025,экстраинтестинальный иерсиниоз,1430025,кашель
25740025,экстраинтестинальный иерсиниоз,320560025,боль в горле при глотании
25740025,экстраинтестинальный иерсиниоз,191080025,першение в горле
25740025,экстраинтестинальный иерсиниоз,350025,головокружение
25740025,экстраинтестинальный иерсиниоз,180530025,бледность области носогубного треугольника
25740025,экстраинтестинальный иерсиниоз,398580025,жидкий стул
25740025,экстраинтестинальный иерсиниоз,128470025,гиперемия лица
25740025,экстраинтестинальный иерсиниоз,128480025,Гиперемия шеи
25740025,экстраинтестинальный иерсиниоз,400770025,острое начало болезни
25740025,экстраинтестинальный иерсиниоз,270025,повышение температуры тела
25740025,экстраинтестинальный иерсиниоз,320025,озноб
25740025,экстраинтестинальный иерсиниоз,74100025,миалгия
25740025,экстраинтестинальный иерсиниоз,400580025,заложенность носа
25740025,экстраинтестинальный иерсиниоз,1390025,слабость общая
25740025,экстраинтестинальный иерсиниоз,140960025,головная боль
25740025,экстраинтестинальный иерсиниоз,4850025,инсомния
25740025,экстраинтестинальный иерсиниоз,384570025,снижение аппетита
25740025,экстраинтестинальный иерсиниоз,318950025,олигурия
25740025,экстраинтестинальный иерсиниоз,11860025,цилиндрурия
25740025,экстраинтестинальный иерсиниоз,11890025,пиурия
25740025,экстраинтестинальный иерсиниоз,178800025,микрогематурия
25740025,экстраинтестинальный иерсиниоз,328360025,холецистохолангит
25740025,экстраинтестинальный иерсиниоз,178670025,брадикардия относительная
25740025,экстраинтестинальный иерсиниоз,142750025,тахикардия
25740025,экстраинтестинальный иерсиниоз,15030025,гипотония
25740025,экстраинтестинальный иерсиниоз,499220025,эозинофилия
25740025,экстраинтестинальный иерсиниоз,381980025,повышение уровня СОЭ в крови
25740025,экстраинтестинальный иерсиниоз,507350025,скарлатиноподобная сыпь
25740025,экстраинтестинальный иерсиниоз,492740025,альбуминурия
25740025,экстраинтестинальный иерсиниоз,318860025,лейкоцитоз
25740025,экстраинтестинальный иерсиниоз,352250025,нейтрофилез
25740025,экстраинтестинальный иерсиниоз,352240025,моноцитоз
25740025,экстраинтестинальный иерсиниоз,507220025,симптом Пастиа
25740025,экстраинтестинальный иерсиниоз,8190025,Гехта симптом щипковый
25740025,экстраинтестинальный иерсиниоз,437010025,повышение концентрация прямого билирубина в крови
25740025,экстраинтестинальный иерсиниоз,384540025,повышение концентрации аланинаминотрансферазы в крови
25740025,экстраинтестинальный иерсиниоз,384550025,повышение концентрации аспартатаминотрансферазы в крови
25740025,экстраинтестинальный иерсиниоз,64710025,острый холецистит
25740025,экстраинтестинальный иерсиниоз,507230025,поражение сустава
59830025,респираторный дистресс-синдром,427660025,повышение концентрации интерлейкина 8 в крови
59830025,респираторный дистресс-синдром,428970025,повышение концентрации триглицеридов в крови
59830025,респираторный дистресс-синдром,429520025,повышение концентрации Рселектинопосредованной адгезии в крови
59830025,респираторный дистресс-синдром,429670025,повышение концентрации супероксиддисмутаза в крови
59830025,респираторный дистресс-синдром,430940025,снижение концентрации тканевого ингибитора металлопротеиназы2 в крови
27930025,острый полиомиелит,384540025,повышение концентрации аланинаминотрансферазы в крови
27930025,острый полиомиелит,384550025,повышение концентрации аспартатаминотрансферазы в крови
443770025,плоскостопие,154920025,деформация костей стопы
443770025,плоскостопие,70810025,наружное искривление большого пальца
443770025,плоскостопие,419510025,боль в голени
443770025,плоскостопие,443880025,боль в голеностопном суставе
443770025,плоскостопие,443890025,припухлость голеностопного сустава
443770025,плоскостопие,149990025,боль в стопе
71600025,дерматополимиозит,426410025,повышение концентрации миоглобина в крови
32290025,мансонеллез,498270025,увеличение размера сустава
32290025,мансонеллез,304570025,гипертермия субфебрильная
32290025,мансонеллез,140960025,головная боль
32290025,мансонеллез,430580025,повышение концентрации мочевой кислоты в крови
32290025,мансонеллез,429380025,повышение концентрации Среактивного белка в крови
32290025,мансонеллез,270025,повышение температуры тела
32290025,мансонеллез,144070025,артралгия
32290025,мансонеллез,140910025,высыпания на коже
32290025,мансонеллез,374870025,базофилия
32290025,мансонеллез,381980025,повышение уровня СОЭ в крови
32290025,мансонеллез,443540025,ограничение движений в суставе
32290025,мансонеллез,187840025,эритема
32290025,мансонеллез,127620025,парастезия нижних конечностей
32290025,мансонеллез,6080025,отек
32290025,мансонеллез,34550025,лейкоцитоз эозинофильный
32290025,мансонеллез,312150025,лимфостаз
5160025,эректильная дисфункция,444100025,неспособность поддержания эрекции
5160025,эректильная дисфункция,444110025,эрекция недостаточна для проведения полового акта
5160025,эректильная дисфункция,444120025,длительность эрекции недостаточна для проведения полового акта
5160025,эректильная дисфункция,444130025,неспособность мужчины совершить половой акт
5160025,эректильная дисфункция,444020025,сложность в достижении эрекции
5160025,эректильная дисфункция,444090025,неспособность достижения эрекции
5160025,эректильная дисфункция,444140025,твёрдость полового члена недостаточна для совершения полового акта
5160025,эректильная дисфункция,444150025,прямота полового члена недостаточна для совершения полового акта
5160025,эректильная дисфункция,444230025,нарушение эрекции
5160025,эректильная дисфункция,444240025,отсутствие эрекции
32480025,энтеробиоз,11990025,недержание мочи ночное
32480025,энтеробиоз,2760025,метеоризм
32480025,энтеробиоз,13370025,изменения кала
32480025,энтеробиоз,34550025,лейкоцитоз эозинофильный
32480025,энтеробиоз,491900025,перианальный зуд
32480025,энтеробиоз,124100025,боль в области пупка
32480025,энтеробиоз,2030025,тошнота
32480025,энтеробиоз,320600025,стул частый
32480025,энтеробиоз,4850025,инсомния
32480025,энтеробиоз,141080025,боль в животе
32480025,энтеробиоз,42350025,неврастения
32480025,энтеробиоз,492830025,диспепсия
32480025,энтеробиоз,501550025,синдром абдоминальный болевой
32150025,дифиллоботриоз,308890025,тромбоцитопения
32150025,дифиллоботриоз,17950025,пойкилоцитоз
32150025,дифиллоботриоз,356690025,непроходимость кишечника динамическая
32150025,дифиллоботриоз,356710025,непроходимость кишечника обтурационная
32150025,дифиллоботриоз,42350025,неврастения
32150025,дифиллоботриоз,19800025,В12дефицитные анемии
32150025,дифиллоботриоз,304570025,гипертермия субфебрильная
32150025,дифиллоботриоз,492830025,диспепсия
32150025,дифиллоботриоз,381980025,повышение уровня СОЭ в крови
32150025,дифиллоботриоз,437070025,увеличение относительного содержания эозинофилов в крови
32150025,дифиллоботриоз,17930025,макроцитоз
32150025,дифиллоботриоз,17910025,анизоцитоз
32150025,дифиллоботриоз,497660025,ахлоргидрия
32150025,дифиллоботриоз,432040025,повышение концентрации общего билирубина в крови
32150025,дифиллоботриоз,178770025,относительный лимфоцитоз
32150025,дифиллоботриоз,393210025,нейтропения
356770025,нефрит,6190025,боль
356770025,нефрит,140960025,головная боль
356770025,нефрит,18090025,артериальная гипертензия
356770025,нефрит,412270025,повышение АД
356770025,нефрит,318950025,олигурия
356770025,нефрит,12030025,никтурия
356770025,нефрит,386370025,одышка
356770025,нефрит,6080025,отек
356770025,нефрит,1390025,слабость общая
24650025,лямблиоз,370760025,хейлит
24650025,лямблиоз,48400025,блефарит
24650025,лямблиоз,6080025,отек
24650025,лямблиоз,416000025,ощущение распирания
24650025,лямблиоз,66490025,зуд
24650025,лямблиоз,187810025,волдырь
24650025,лямблиоз,430580025,повышение концентрации мочевой кислоты в крови
24650025,лямблиоз,304630025,пигментации на коже
24650025,лямблиоз,307460025,шелушение
24650025,лямблиоз,374860025,ксероз
24650025,лямблиоз,499220025,эозинофилия
24650025,лямблиоз,303780025,анемия
24650025,лямблиоз,381980025,повышение уровня СОЭ в крови
24650025,лямблиоз,443930025,увеличение концентрации гаммаглобулина в крови
24650025,лямблиоз,112990025,ангионевротический отек
24650025,лямблиоз,311540025,снижение относительного содержания количества моноцитов в крови
24650025,лямблиоз,270025,повышение температуры тела
24650025,лямблиоз,140960025,головная боль
24650025,лямблиоз,350025,головокружение
24650025,лямблиоз,422770025,снижение веса
24650025,лямблиоз,345450025,стеаторея
24650025,лямблиоз,2610025,запор
24650025,лямблиоз,1390025,слабость общая
24650025,лямблиоз,143360025,гепатомегалия
24650025,лямблиоз,54090078,кожные покровы бледные
24650025,лямблиоз,6160025,высыпания
24650025,лямблиоз,144070025,артралгия
24650025,лямблиоз,5850025,налет на языке
24650025,лямблиоз,5310025,галитоз
24650025,лямблиоз,384570025,снижение аппетита
24650025,лямблиоз,2030025,тошнота
24650025,лямблиоз,2050025,рвота
24650025,лямблиоз,2630025,отрыжка
24650025,лямблиоз,131110025,дискомфорт в животе
24650025,лямблиоз,417490025,урчание в животе
24650025,лямблиоз,2760025,метеоризм
24650025,лямблиоз,2370025,диарея
24650025,лямблиоз,2620025,ощущение изжоги
24650025,лямблиоз,20060025,гиперсаливация
24650025,лямблиоз,124060025,боль в правом подреберье
24650025,лямблиоз,384590025,ощущение тяжести в правом подреберье
24650025,лямблиоз,393670025,гипоальбуминемия
355960025,нанофиетоз,2370025,диарея
355960025,нанофиетоз,417490025,урчание в животе
355960025,нанофиетоз,2610025,запор
355960025,нанофиетоз,2030025,тошнота
32160025,спарганоз,197490025,кишечная непроходимость
32160025,спарганоз,437070025,увеличение относительного содержания эозинофилов в крови
25670025,лептоспироз,384540025,повышение концентрации аланинаминотрансферазы в крови
25670025,лептоспироз,384550025,повышение концентрации аспартатаминотрансферазы в крови
368970025,тениаринхоз,2620025,ощущение изжоги
368970025,тениаринхоз,465240025,токсикоз
368970025,тениаринхоз,1710025,учащенное сердцебиение
368970025,тениаринхоз,386370025,одышка
368970025,тениаринхоз,6160025,высыпания
368970025,тениаринхоз,140960025,головная боль
368970025,тениаринхоз,350025,головокружение
368970025,тениаринхоз,13780025,раздражительность и озлобление
368970025,тениаринхоз,303780025,анемия
368970025,тениаринхоз,197480025,артериальная гипотензия
368970025,тениаринхоз,499220025,эозинофилия
368970025,тениаринхоз,6080025,отек
368970025,тениаринхоз,416000025,ощущение распирания
368970025,тениаринхоз,66490025,зуд
368970025,тениаринхоз,187810025,волдырь
368970025,тениаринхоз,430580025,повышение концентрации мочевой кислоты в крови
368970025,тениаринхоз,382130025,синдром астеновегетативный
368970025,тениаринхоз,4850025,инсомния
368970025,тениаринхоз,2760025,метеоризм
368970025,тениаринхоз,141080025,боль в животе
368970025,тениаринхоз,20060025,гиперсаливация
368970025,тениаринхоз,2030025,тошнота
368970025,тениаринхоз,2050025,рвота
368970025,тениаринхоз,393850025,абдоминальная боль неясной этиологии
368970025,тениаринхоз,422770025,снижение веса
368970025,тениаринхоз,395770025,аллергические реакции
368970025,тениаринхоз,1390025,слабость общая
368970025,тениаринхоз,1400025,утомляемость
368970025,тениаринхоз,382120025,обструкция желчного протока
368970025,тениаринхоз,197490025,кишечная непроходимость
368970025,тениаринхоз,403780025,дефицит витаминов
368970025,тениаринхоз,501190025,дефицит минералов
428640025,малярия,428620025,повышение концентрации молекулы адгезии клеток сосудов 1го типа в крови
428640025,малярия,429970025,повышение концентрации неоптерина в крови
428640025,малярия,270025,повышение температуры тела
428640025,малярия,143360025,гепатомегалия
428640025,малярия,329040025,анемия гипохромная
428640025,малярия,303780025,анемия
428640025,малярия,178560025,познабливание
428640025,малярия,524720025,ломота в суставах
428640025,малярия,74100025,миалгия
428640025,малярия,384570025,снижение аппетита
428640025,малярия,142970025,уменьшение концентрации эритроцитов
428640025,малярия,400860025,синдром интоксикации
428640025,малярия,1390025,слабость общая
428640025,малярия,140960025,головная боль
428640025,малярия,384560025,быстрая утомляемость
428640025,малярия,17910025,анизоцитоз
428640025,малярия,505830025,увеличение количество ретикулоцитов в крови
428640025,малярия,308890025,тромбоцитопения
428640025,малярия,178750025,лейкопения
428640025,малярия,14440025,гемоглобинурия
