id,master_parent,parent_id,depth,sort,level,nature,code,lib_a,id_a,lib_b,id_b,sex,value_a,value_b,value_c,value_d,ratio,confirmed,count,flag
33290,1867,2179,3,160,919,False,,0,,0,,66,,,,,0,0,0,
33312,1867,2179,3,164,919,False,,0,,0,,66,,,,,0,0,0,
33350,1867,48165,3,28,919,False,,0,,0,,66,,,,,0,0,0,
33560,1867,2179,3,730,919,False,,0,,0,,66,,,,,0,0,0,
33562,1867,2179,3,211,919,False,,0,,0,,66,,,,,0,0,0,
33638,1867,2179,3,229,919,False,,0,,0,,66,,,,,0,0,0,
33639,1867,48165,3,30,919,False,,0,,0,,66,,,,,0,0,0,
35639,1867,2179,0,593,919,False,,0,,0,,66,,,,,0,0,0,
35681,6,2374,0,1,919,True,,0,,0,,66,,,,,0,0,0,
35683,6,2374,0,2,919,False,,0,,0,,66,,,,,0,0,0,
36700,1867,36703,0,3,919,False,,0,,0,,66,,,,,0,0,0,
36701,1867,36703,0,2,919,False,,0,,0,,66,,,,,0,0,0,
36702,1867,36703,0,1,919,False,,0,,0,,66,,,,,0,0,0,
36703,1867,19393,0,0,919,False,,0,,0,,66,,,,,0,0,0,
36704,1867,19393,0,8,919,False,,0,,0,,66,,,,,0,0,0,
36705,6,2374,0,3,919,False,,0,,0,,66,,,,,0,0,0,
36706,6,2374,0,4,919,False,,0,,0,,66,,,,,0,0,0,
36707,6,2374,0,5,919,False,,0,,0,,66,,,,,0,0,0,
36708,6,2346,0,622,919,False,,0,,0,,66,,,,,0,0,0,
37955,1867,30855,4,107,919,False,,0,,0,,0,,,,,0,0,0,False
38213,1867,2179,2,112,919,False,,0,,0,,0,,,,,0,0,0,False
38391,6,2408,2,6,919,False,,0,,0,,0,,,,,0,0,0,False
39205,1867,18775,3,2,919,False,,0,,0,,18,"0,82",,,"0,5",0,0,0,
39370,1867,2179,2,589,919,False,,0,,0,,18,"0,82",,,"0,5",0,0,0,
39456,6,2409,3,6,919,False,,0,,0,,66,"0,5",,,"0,5",0,0,0,
39691,6,2355,2,644,919,False,,0,,0,,18,"0,82",,,"0,5",0,0,0,
39697,6,2367,2,653,919,False,,0,,0,,18,"0,5",,,"0,5",0,0,0,
40086,6,2408,2,9,919,False,,0,,0,,0,,,,,0,0,0,False
41217,1867,48165,0,1,919,False,,0,,0,,66,,,,,0,0,0,
41218,1867,41217,1,555,919,False,,0,,0,,66,,,,,0,0,0,
41219,1867,41217,1,556,919,False,,0,,0,,66,,,,,0,0,0,
41220,1867,41217,1,557,919,False,,0,,0,,66,,,,,0,0,0,
41222,1867,41217,1,559,919,False,,0,,0,,66,,,,,0,0,0,
42235,6,40428,3,0,919,False,,0,,0,,0,,,,,0,0,0,False
42337,1867,2179,0,733,919,False,,0,,0,,66,,,,,0,0,0,
43114,6,2394,0,0,919,False,,0,,0,,66,,,,,0,0,0,
45304,1867,2179,0,355,919,False,,0,,0,,66,,,,,0,0,0,
45307,1867,2179,0,4,919,False,,0,,0,,66,,,,,0,0,0,
45331,1867,36704,0,2,919,False,,0,,0,,66,,,,,0,0,0,
45500,1867,2179,0,391,919,False,,0,,0,,66,,,,,0,0,0,
45700,1867,2179,2,438,919,False,,0,,0,,0,,,,,0,0,0,False
46570,1867,19275,0,2,919,False,,0,,0,,66,,,,,0,0,0,
46571,1867,2179,0,595,919,False,,0,,0,,66,,,,,0,0,0,
46572,1867,2179,0,597,919,False,,0,,0,,66,,,,,0,0,0,
46573,1867,2179,0,599,919,False,,0,,0,,66,,,,,0,0,0,
46574,1867,2179,0,601,919,False,,0,,0,,66,,,,,0,0,0,
46575,1867,2179,0,603,919,False,,0,,0,,66,,,,,0,0,0,
46576,1867,2179,0,605,919,False,,0,,0,,66,,,,,0,0,0,
46577,1867,2179,0,607,919,False,,0,,0,,66,,,,,0,0,0,
46578,1867,2179,0,609,919,False,,0,,0,,66,,,,,0,0,0,
46579,1867,2179,0,611,919,False,,0,,0,,66,,,,,0,0,0,
46580,1867,2179,0,613,919,False,,0,,0,,66,,,,,0,0,0,
46581,1867,2179,0,615,919,False,,0,,0,,66,,,,,0,0,0,
46582,1867,2179,0,617,919,True,,0,,0,,66,,,,,0,0,0,
46583,1867,2179,0,619,919,False,,0,,0,,66,,,,,0,0,0,
46584,1867,2179,0,621,919,False,,0,,0,,66,,,,,0,0,0,
46585,1867,2179,0,623,919,False,,0,,0,,66,,,,,0,0,0,
46586,1867,2179,0,625,919,True,,0,,0,,66,,,,,0,0,0,
46587,1867,2179,0,627,919,False,,0,,0,,66,,,,,0,0,0,
46588,1867,2179,0,629,919,False,,0,,0,,66,,,,,0,0,0,
46589,1867,2179,0,631,919,False,,0,,0,,66,,,,,0,0,0,
46590,1867,2179,0,633,919,False,,0,,0,,66,,,,,0,0,0,
46591,1867,2179,0,635,919,False,,0,,0,,66,,,,,0,0,0,
46592,1867,2179,0,637,919,False,,0,,0,,66,,,,,0,0,0,
46593,1867,2179,0,639,919,False,,0,,0,,66,,,,,0,0,0,
46594,1867,2179,0,641,919,False,,0,,0,,66,,,,,0,0,0,
46595,1867,2179,0,643,919,False,,0,,0,,66,,,,,0,0,0,
46596,1867,2179,0,645,919,False,,0,,0,,66,,,,,0,0,0,
46597,1867,2179,0,647,919,False,,0,,0,,66,,,,,0,0,0,
46598,1867,2179,0,649,919,False,,0,,0,,66,,,,,0,0,0,
46599,1867,2179,0,651,919,False,,0,,0,,66,,,,,0,0,0,
46600,1867,2179,0,653,919,False,,0,,0,,66,,,,,0,0,0,
46601,1867,2179,0,655,919,False,,0,,0,,66,,,,,0,0,0,
46602,1867,2179,0,657,919,False,,0,,0,,66,,,,,0,0,0,
46606,1867,2179,0,659,919,False,,0,,0,,66,,,,,0,0,0,
46607,1867,2179,0,661,919,False,,0,,0,,66,,,,,0,0,0,
46608,1867,2179,0,663,919,False,,0,,0,,66,,,,,0,0,0,
46609,1867,2179,0,18,919,False,,0,,0,,66,,,,,0,0,0,
46610,1867,46609,1,663,919,False,,0,,0,,66,,,,,0,0,0,
46611,1867,46609,1,664,919,False,,0,,0,,66,,,,,0,0,0,
46612,1867,46609,1,665,919,False,,0,,0,,66,,,,,0,0,0,
46613,1867,46609,1,666,919,False,,0,,0,,66,,,,,0,0,0,
46614,1867,46609,1,667,919,False,,0,,0,,66,,,,,0,0,0,
46616,1867,2179,0,667,919,False,,0,,0,,66,,,,,0,0,0,
46617,1867,2179,0,669,919,False,,0,,0,,66,,,,,0,0,0,
46618,1867,19395,0,4,919,False,,0,,0,,66,,,,,0,0,0,
46619,1867,2179,0,671,919,False,,0,,0,,66,,,,,0,0,0,
46620,1867,2179,0,673,919,False,,0,,0,,66,,,,,0,0,0,
46621,1867,2179,0,675,919,False,,0,,0,,66,,,,,0,0,0,
46622,1867,2179,0,677,919,False,,0,,0,,66,,,,,0,0,0,
46623,1867,2179,0,441,919,False,,0,,0,,66,,,,,0,0,0,
46624,1867,2179,0,679,919,False,,0,,0,,66,,,,,0,0,0,
46625,1867,2179,0,681,919,False,,0,,0,,66,,,,,0,0,0,
46626,1867,2179,0,683,919,False,,0,,0,,66,,,,,0,0,0,
46627,1867,2179,0,685,919,False,,0,,0,,66,,,,,0,0,0,
46628,1867,2179,0,687,919,False,,0,,0,,66,,,,,0,0,0,
46629,1867,2179,0,689,919,False,,0,,0,,66,,,,,0,0,0,
46630,1867,2179,0,691,919,False,,0,,0,,66,,,,,0,0,0,
46631,1867,2179,0,693,919,False,,0,,0,,66,,,,,0,0,0,
46632,1867,2179,0,470,919,False,,0,,0,,66,,,,,0,0,0,
46633,1867,2179,0,695,919,False,,0,,0,,66,,,,,0,0,0,
46635,1867,2179,0,697,919,False,,0,,0,,66,,,,,0,0,0,
46636,1867,2179,0,375,919,False,,0,,0,,66,,,,,0,0,0,
46713,1867,2179,0,699,919,False,,0,,0,,66,,,,,0,0,0,
46714,1867,2179,0,701,919,False,,0,,0,,66,,,,,0,0,0,
46891,1867,2179,0,703,919,False,,0,,0,,66,,,,,0,0,0,
46892,1867,2179,0,705,919,False,,0,,0,,66,,,,,0,0,0,
46927,1867,19435,0,0,919,False,,0,,0,,66,,,,,0,0,0,
46928,1867,46927,0,1,919,False,,0,,0,,66,,,,,0,0,0,
47224,1867,2179,0,707,919,False,,0,,0,,66,,,,,0,0,0,
47227,1867,2179,0,484,919,False,,0,,0,,66,,,,,0,0,0,
47236,1867,2179,0,709,919,True,,0,,0,,66,,,,,0,0,0,
47239,1867,2179,0,711,919,False,,0,,0,,66,,,,,0,0,0,
47240,1867,2179,0,713,919,False,,0,,0,,66,,,,,0,0,0,
47243,1867,19427,0,31,919,False,,0,,0,,66,,,,,0,0,0,
47244,1867,2179,0,715,919,False,,0,,0,,66,,,,,0,0,0,
47246,1867,19427,0,35,919,False,,0,,0,,66,,,,,0,0,0,
47248,1867,19427,0,37,919,False,,0,,0,,66,,,,,0,0,0,
47250,6,2333,2,594,919,False,,0,,0,,0,,,,,0,0,0,False
47350,1867,48165,0,31,919,False,,0,,0,,66,,,,,0,0,0,
47980,1867,48165,0,0,919,False,,0,,0,,66,,,,,0,0,0,
47983,1867,47980,1,0,919,False,,0,,0,,66,,,,,0,0,0,
47984,1867,47980,1,1,919,False,,0,,0,,66,,,,,0,0,0,
47985,1867,47980,1,2,919,False,,0,,0,,66,,,,,0,0,0,
47987,1867,47980,1,77,919,False,,0,,0,,66,,,,,0,0,0,
47988,1867,47980,1,76,919,False,,0,,0,,66,,,,,0,0,0,
48061,1867,18775,0,4,919,False,,0,,0,,66,,,,,0,0,0,
48070,1867,48165,0,7,919,False,,0,,0,,66,,,,,0,0,0,
48085,1867,2179,0,717,919,False,,0,,0,,66,,,,,0,0,0,
48162,1867,48165,0,8,919,False,,0,,0,,66,,,,,0,0,0,
48163,1867,48165,0,9,919,False,,0,,0,,66,,,,,0,0,0,
48168,1867,48165,0,12,919,False,,0,,0,,66,,,,,0,0,0,
48169,1867,48165,0,3,919,False,,0,,0,,66,,,,,0,0,0,
48170,1867,2179,0,719,919,False,,0,,0,,66,,,,,0,0,0,
48171,1867,48165,0,16,919,False,,0,,0,,66,,,,,0,0,0,
48202,1867,41217,0,561,919,False,,0,,0,,66,,,,,0,0,0,
48203,1867,41217,0,0,919,False,,0,,0,,66,,,,,0,0,0,
48204,1867,2179,0,721,919,False,,0,,0,,66,,,,,0,0,0,
48205,1867,2179,0,723,919,False,,0,,0,,66,,,,,0,0,0,
48206,1867,2179,0,725,919,False,,0,,0,,66,,,,,0,0,0,
48207,1867,48165,0,2,919,False,,0,,0,,66,,,,,0,0,0,
48208,1867,48165,0,20,919,False,,0,,0,,66,,,,,0,0,0,
48209,1867,2179,0,727,919,False,,0,,0,,66,,,,,0,0,0,
48210,1867,2179,0,729,919,True,,0,,0,,66,,,,,0,0,0,
48211,1867,48165,0,22,919,False,,0,,0,,66,,,,,0,0,0,
48214,1867,48207,0,1,919,False,,0,,0,,66,,,,,0,0,0,
48215,1867,48165,0,24,919,False,,0,,0,,66,,,,,0,0,0,
48232,1867,2179,0,732,919,False,,0,,0,,66,,,,,0,0,0,
48238,1867,48165,0,7,919,False,,0,,0,,66,,,,,0,0,0,
48240,1867,48165,0,6,919,False,,0,,0,,66,,,,,0,0,0,
48241,1867,48165,0,5,919,False,,0,,0,,66,,,,,0,0,0,
48316,1867,48165,0,33,919,False,,0,,0,,66,,,,,0,0,0,
48334,1867,48165,0,35,919,False,,0,,0,,66,,,,,0,0,0,
48335,1867,48165,0,37,919,False,,0,,0,,66,,,,,0,0,0,
48393,1867,48165,0,40,919,False,,0,,0,,66,,,,,0,0,0,
48400,1867,2179,0,735,919,False,,0,,0,,66,,,,,0,0,0,
48467,1867,2179,0,737,919,False,,0,,0,,66,,,,,0,0,0,
48483,1867,2179,0,739,919,True,,0,,0,,66,,,,,0,0,0,
48586,1867,2179,0,741,919,False,,0,,0,,66,,,,,0,0,0,
48594,1867,2179,0,743,919,False,,0,,0,,66,,,,,0,0,0,
48636,1867,2179,0,745,919,False,,0,,0,,66,,,,,0,0,0,
50760,6,2346,0,627,919,False,,0,,0,,66,,,,,0,0,0,
51113,1867,19389,0,8,919,False,,0,,0,,66,,,,,0,0,0,
51147,1867,19427,0,39,919,False,,0,,0,,66,,,,,0,0,0,
51152,6,19744,0,4,919,False,,0,,0,,66,,,,,0,0,0,
51527,6,19744,0,6,919,False,,0,,0,,66,,,,,0,0,0,
51743,6,2409,0,13,919,False,,0,,0,,66,,,,,0,0,0,
52370,6,40085,0,4,919,False,,0,,0,,66,,,,,0,0,0,
52424,1867,43647,0,96,919,False,,0,,0,,66,,,,,0,0,0,
52425,6,2145,0,37,919,False,,0,,0,,66,,,,,0,0,0,
52471,1867,2179,0,755,919,False,,0,,0,,66,,,,,0,0,0,
52813,6,2396,0,819,919,False,,0,,0,,66,,,,,0,0,0,
52951,6,2166,0,89,919,False,,0,,0,,66,,,,,0,0,0,
52993,6,40085,0,6,919,False,,0,,0,,66,,,,,0,0,0,
49283,6,2409,3,10,919,False,K30,25,1870,39,613,0,,,,,0,0,0,False
33100,1867,2185,4,8,919,False,,25,2185,25,19224,66,,,,,0,0,0,
41221,1867,41217,1,558,919,False,,25,41217,25,19224,66,,,,,0,0,0,
46615,1867,46609,1,668,919,False,,25,46609,25,44432,66,,,,,0,0,0,
47986,1867,47980,1,3,919,False,,25,47980,25,19224,66,,,,,0,0,0,
47981,1867,47983,1,0,919,False,,25,47980,25,31210,66,,,,,0,0,0,
47982,1867,47980,1,70,919,False,,25,47980,25,46239,66,,,,,0,0,0,
