id_diagnosis,name_diagnosis,id_symptoms,name_symptoms
24660025,криптоспоридиоз,36950078,кожные покровы сухие
24660025,криптоспоридиоз,368640025,судорога тоническая
24660025,криптоспоридиоз,2370025,диарея
24660025,криптоспоридиоз,338750025,гастроэнтерит
24660025,криптоспоридиоз,373340025,энтерит
24660025,криптоспоридиоз,1230077,группировка признаков с условием - ИЛИ
24660025,криптоспоридиоз,1240077,группировка признаков с условием - И
24660025,криптоспоридиоз,2030025,тошнота
24660025,криптоспоридиоз,2050025,рвота
24660025,криптоспоридиоз,320025,озноб
24660025,криптоспоридиоз,20010025,анорексия
24660025,криптоспоридиоз,398580025,жидкий стул
24660025,криптоспоридиоз,270025,повышение температуры тела
24660025,криптоспоридиоз,1390025,слабость общая
24660025,криптоспоридиоз,141080025,боль в животе
68190025,розацеа,464950025,болезни кожи
119440025,лимфосаркома,119430025,Другие и неуточненные типы неходжкинской лимфомы
119440025,лимфосаркома,427140025,повышение концентрации лактатдегидрогеназы в крови
351950025,остеомиелофиброз,395430025,заболевания крови
61410025,болезнь слюннокаменная,61350025,болезни слюнных желез
354800025,микобактериоз,384630025,бактериальные инфекционные заболевания
30260025,руброфития стоп,366250025,руброфития
446660025,ожирение,35380025,болезни эндокринной системы
446660025,ожирение,428020025,повышение концентрации неэтерифицированных (свободных) жирных кислот в крови 
446660025,ожирение,429460025,снижение концентрации липопротеина липазы в крови
446660025,ожирение,429380025,повышение концентрации С-реактивного белка в крови
446660025,ожирение,430580025,повышение концентрации мочевой кислоты в крови
446660025,ожирение,431050025,повышение концентрации остеопонтина в крови
446660025,ожирение,431290025,снижение концентрации адипонектина в крови
26010025,дифтерия,25770025,другие бактериальные болезни
32740025,чесотка,32670025,"педикулез, акариаз и другие инфестации"
24460025,ботулизм,506570025,клостридиоз
24460025,ботулизм,50890025,полная (наружная) офтальмоплегия
24460025,ботулизм,352250025,нейтрофилез
24460025,ботулизм,4520025,затруднение глотания
24460025,ботулизм,180240025,парез мышцы неба и зева
24460025,ботулизм,180230025,парез мышц глотки
24460025,ботулизм,4940025,охриплость голоса
24460025,ботулизм,179490025,горизонтальный нистагм
24460025,ботулизм,179500025,анизокория
24460025,ботулизм,51060025,внутриядерная офтальмоплегия
24460025,ботулизм,13910025,дизартрия
24460025,ботулизм,4930025,говор через нос
24460025,ботулизм,3140025,затуманивание зрения (со слов пациента)
24460025,ботулизм,179440025,сетка перед глазами
24460025,ботулизм,416220025,отсутствие реакции зрачков на свет
24460025,ботулизм,179480025,вялость зрачковых реакций на свет
24460025,ботулизм,333830025,блефароптоз
24460025,ботулизм,50850025,паралитическое косоглазие
24460025,ботулизм,3300025,диплопия
24460025,ботулизм,180250025,парез аккомодации
24460025,ботулизм,138390025,ограничение движения глазного яблока
24460025,ботулизм,179460025,мидриаз
24460025,ботулизм,180970025,миастения
24460025,ботулизм,14960025,мышечная слабость
24460025,ботулизм,4500025,дисфагия
24460025,ботулизм,4260025,нарушение речи
24460025,ботулизм,123840025,боль в груди
24460025,ботулизм,180940025,стеснение в груди
24460025,ботулизм,180950025,поверхностное дыхание
24460025,ботулизм,143190025,тахипноэ
24460025,ботулизм,4570025,поперхивание
24460025,ботулизм,13980025,афония
24460025,ботулизм,14920025,анартрия
24460025,ботулизм,1700025,чувство нехватки воздуха
24460025,ботулизм,2030025,тошнота
24460025,ботулизм,2050025,рвота
24460025,ботулизм,398580025,жидкий стул
24460025,ботулизм,318860025,лейкоцитоз
24460025,ботулизм,381980025,повышение уровня СОЭ в крови
24460025,ботулизм,400310025,снижение относительной плотности мочи
24460025,ботулизм,384550025,повышение концентрации аспартатаминотрансферазы в крови
24460025,ботулизм,427470025,повышение концентрации изофермента лактодегидрогеназы-1 в крови
24460025,ботулизм,508770025,повышение концентрации лактодегидрогеназы-2 в крови
24460025,ботулизм,508780025,повышение концентрации тропонина в крови
24460025,ботулизм,400280025,лейкоцитурия
24460025,ботулизм,11860025,цилиндрурия
24460025,ботулизм,178800025,микрогематурия
24460025,ботулизм,425910025,повышение концентрация МВ-фракция-mass креатинкиназы в крови
26080025,коклюш,25770025,другие бактериальные болезни
360320025,парафимоз,78360025,"избыточная крайняя плоть, фимоз и парафимоз"
32500025,анизакиоз,356630025,нематодозы
32500025,анизакиоз,270025,повышение температуры тела
32500025,анизакиоз,318860025,лейкоцитоз
32500025,анизакиоз,499220025,эозинофилия
32500025,анизакиоз,1240077,группировка признаков с условием - И
32500025,анизакиоз,2050025,рвота
32500025,анизакиоз,67020025,крапивница
32500025,анизакиоз,2370025,диарея
32500025,анизакиоз,197490025,кишечная непроходимость
32500025,анизакиоз,124070025,боль в эпигастральной области
32500025,анизакиоз,2030025,тошнота
32500025,анизакиоз,143340025,боль в горле
32500025,анизакиоз,311630025,раздражение
513950025,нефронофтиз,513940025,цилиопатия
25450025,бруцеллез,25210025,бактериальные зоонозы
32280025,лоаоз,32240025,филяриатоз
32280025,лоаоз,450780025,гидроцеле
32280025,лоаоз,381980025,повышение уровня СОЭ в крови
32280025,лоаоз,384540025,повышение концентрации аланинаминотрансферазы в крови
32280025,лоаоз,384550025,повышение концентрации аспартатаминотрансферазы в крови
32280025,лоаоз,142860025,боль в глазу
32280025,лоаоз,303960025,дизурия
32280025,лоаоз,143370025,спленомегалия
32280025,лоаоз,11880025,гематурия
32280025,лоаоз,11900025,протеинурия
32280025,лоаоз,497980025,калабарский отек
32280025,лоаоз,303780025,анемия
32280025,лоаоз,432070025,повышение концентрации креатинина в крови
32280025,лоаоз,432060025,повышение концентрации мочевины в крови
32280025,лоаоз,35350025,гипергаммаглобулинеми
32280025,лоаоз,393670025,гипоальбуминемия
32280025,лоаоз,143720025,кожный зуд
32280025,лоаоз,395770025,аллергические реакции
32280025,лоаоз,74150025,боль в конечности
32280025,лоаоз,416010025,отёк кожи
32280025,лоаоз,67020025,крапивница
32280025,лоаоз,304570025,гипертермия субфебрильная
32280025,лоаоз,494430025,гиперэозинофилия
28060025,бешенство,27920025,вирусные инфекции центральной нервной системы
484100025,ситостеролемия,436470025,наследственные заболевания
29130025,краснуха,28780025,"вирусные инфекции, характеризующиеся поражениями кожи и слизистых оболочек"
29130025,краснуха,429970025,повышение концентрации неоптерина в крови
516050025,синдром холодовой аутовоспалительный семейный ,436470025,наследственные заболевания
32470025,трихоцефалез,356630025,нематодозы
32470025,трихоцефалез,318860025,лейкоцитоз
32470025,трихоцефалез,494430025,гиперэозинофилия
32470025,трихоцефалез,48840025,конъюнктивит
32470025,трихоцефалез,13750025,беспокойство и возбуждение
32470025,трихоцефалез,13000025,депрессия
32470025,трихоцефалез,1390025,слабость общая
32470025,трихоцефалез,6160025,высыпания
32470025,трихоцефалез,4850025,инсомния
32470025,трихоцефалез,140960025,головная боль
32470025,трихоцефалез,1230077,группировка признаков с условием - ИЛИ
32470025,трихоцефалез,318950025,олигурия
32470025,трихоцефалез,11900025,протеинурия
32470025,трихоцефалез,432100025,снижение концентрации общего белка в крови
32470025,трихоцефалез,400860025,синдром интоксикации
32470025,трихоцефалез,1430025,кашель
32470025,трихоцефалез,198260025,мокрота с прожилками крови
32470025,трихоцефалез,34550025,лейкоцитоз эозинофильный
32470025,трихоцефалез,381980025,повышение уровня СОЭ в крови
32470025,трихоцефалез,74100025,миалгия
32470025,трихоцефалез,422980025,гипертермия выше 38°С
32470025,трихоцефалез,6190025,боль
32470025,трихоцефалез,6080025,отек
336070025,бронхиолит,16090025,воспаление
336070025,бронхиолит,26390006,бронхиолы
336070025,бронхиолит,60320025,болезни бронхов
438220025,гемисинусит,367160025,синусит
35880025,сахарный диабет,495350025,диабет
35880025,сахарный диабет,14090025,полифагия
35880025,сахарный диабет,4970025,похудание
35880025,сахарный диабет,143720025,кожный зуд
35880025,сахарный диабет,143730025,вагинальный зуд
35880025,сахарный диабет,129580025,сухость во рту
35880025,сахарный диабет,486370025,полиурия
35880025,сахарный диабет,14080025,полидипсия
35880025,сахарный диабет,3060025,ухудшение зрения
35880025,сахарный диабет,143750025,зуд слизистых оболочек
35880025,сахарный диабет,1390025,слабость общая
35880025,сахарный диабет,14960025,мышечная слабость
35880025,сахарный диабет,140960025,головная боль
35880025,сахарный диабет,382170025,диастолическая дисфункция 
35880025,сахарный диабет,570138,Миокардиты
35880025,сахарный диабет,425690025,гипергликемия
35880025,сахарный диабет,425540025,повышение концентрации креатинкиназы в крови
35880025,сахарный диабет,427430025,повышение концентрации аполипопротеина В в крови
35880025,сахарный диабет,427420025,понижение концентрации аполипопротеина А1 в крови
35880025,сахарный диабет,427450025,повышение концентрации липопротеина (а)  в крови
35880025,сахарный диабет,427560025,повышение концентрации эндотелина-1 в крови
35880025,сахарный диабет,428130025,повышение концентрации растворимых форм лиганда CD40 (sCD40L) в крови
35880025,сахарный диабет,428870025,повышение концентрации плацентарного фактора роста в крови
35880025,сахарный диабет,428970025,повышение концентрации триглицеридов в крови
35880025,сахарный диабет,429270025,снижение концентрации холестерина липопротеинов высокой плотности в крови
35880025,сахарный диабет,429460025,снижение концентрации липопротеина липазы в крови
35880025,сахарный диабет,429380025,повышение концентрации С-реактивного белка в крови
35880025,сахарный диабет,429350025,повышение концентрации холестерина липопротеинов очень низкой плотности в крови
35880025,сахарный диабет,429280025,повышение концентрации холестерина липопротеинов низкой плотности в крови
35880025,сахарный диабет,430070025,повышение концентрации перекисного окисления липидов в крови
35880025,сахарный диабет,430540025,снижение концентрации аскорбиновой кислоты в крови 
35880025,сахарный диабет,430890025,повышение концентрации 8-OH-дезоксигуанозина в крови
35880025,сахарный диабет,430800025,снижение концентрации глутатионпероксидазы восстановленного в крови
35880025,сахарный диабет,431050025,повышение концентрации остеопонтина в крови
35880025,сахарный диабет,428830025,повышение концентрации фактора роста фибробластов в крови
35880025,сахарный диабет,431770025,повышение концентрации уротензина II в крови
35880025,сахарный диабет,435040025,повышение концентрации глюкозы после нагрузки через 120 минут в крови
35880025,сахарный диабет,431920025,повышение концентрации гликированного гемоглобина в крови
35880025,сахарный диабет,435010025,повышение концентрации общего белка в моче
35880025,сахарный диабет,435030025,повышение концентрации кетоновых тел в крови
35880025,сахарный диабет,432060025,повышение концентрации мочевины в крови
35880025,сахарный диабет,432070025,повышение концентрации креатинина в крови
35880025,сахарный диабет,318860025,лейкоцитоз
35880025,сахарный диабет,435000025,повышение концентрации кетоновых тел в моче
35880025,сахарный диабет,303890025,повышение концентрации натрия в крови
35880025,сахарный диабет,435190025,снижение концентрации калия в крови
35880025,сахарный диабет,304940025,снижение абсолютного содержание эритроцитов в крови
35880025,сахарный диабет,428590025,повышение концентрации лактата в крови
35880025,сахарный диабет,435450025,повышение концентрация общего фосфолипида в крови
35880025,сахарный диабет,428020025,повышение концентрации неэтерифицированных (свободных) жирных кислот в крови 
35880025,сахарный диабет,142090025,уменьшение концентрации тромбоцитов в крови
35880025,сахарный диабет,435350025,повышение концентрации фруктозамина в крови
35880025,сахарный диабет,435320025,повышение концентрации глюкозы в моче
35880025,сахарный диабет,435330025,повышение концентрации глюкозы после нагрузки через 60 минут в крови 
35880025,сахарный диабет,435380025,повышение концентрации аутоантител к инсулину в крови
35880025,сахарный диабет,435390025,повышение концентрации антител к глутаматдекарбоксилазе в крови
35880025,сахарный диабет,435370025,повышение концентрации АТ к β-клеткам поджелудочной железы в крови
35880025,сахарный диабет,435290025,снижение уровня рН в крови
35880025,сахарный диабет,435300025,снижение уровня бикарбоната крови
35880025,сахарный диабет,436280025,повышение концентрация N-ацетил-β-d-глюкозаминидазы в моча
35880025,сахарный диабет,436790025,повышение концентрация глюкозы натощак в крови
35880025,сахарный диабет,444250025,панкреатит острый
31220025,риноспоридиоз,31200025,"другие микозы, не классифицированные в других рубриках"
31630025,токсоплазмоз,31290025,протозойные болезни
31630025,токсоплазмоз,21850025,синдром астенический
31630025,токсоплазмоз,384570025,снижение аппетита
31630025,токсоплазмоз,143360025,гепатомегалия
31630025,токсоплазмоз,346960025,увеит
31630025,токсоплазмоз,365700025,хориоретинит
31630025,токсоплазмоз,21740025,синдром гепатолиенальный
31630025,токсоплазмоз,2370025,диарея
31630025,токсоплазмоз,319710025,гипомнезия
31630025,токсоплазмоз,4850025,инсомния
31630025,токсоплазмоз,13990025,недомогание
31630025,токсоплазмоз,74100025,миалгия
31630025,токсоплазмоз,399560025,лимфаденопатия
31630025,токсоплазмоз,2050025,рвота
31630025,токсоплазмоз,22480025,синдром менингиальный
31630025,токсоплазмоз,405670025,острый миокардит
31630025,токсоплазмоз,387330025,нарушение функций ЦНС
31630025,токсоплазмоз,1390025,слабость общая
31630025,токсоплазмоз,140910025,высыпания на коже
31630025,токсоплазмоз,181200025,папулезные высыпания
31630025,токсоплазмоз,187830025,пятно
31630025,токсоплазмоз,140960025,головная боль
31630025,токсоплазмоз,144070025,артралгия
31630025,токсоплазмоз,427370025,эндометрит
31630025,токсоплазмоз,178750025,лейкопения
31630025,токсоплазмоз,393210025,нейтропения
31630025,токсоплазмоз,504440025,относительный лимфомоноцитоз
31630025,токсоплазмоз,386140025,надпочечниковая недостаточность
31630025,токсоплазмоз,5160025,эректильная дисфункция
31630025,токсоплазмоз,78850025,сальпингоофорит
31630025,токсоплазмоз,306600025,дисменорея
31630025,токсоплазмоз,1240077,группировка признаков с условием - И
31630025,токсоплазмоз,304000025,катаракта
31630025,токсоплазмоз,349110025,кератоувеит
31630025,токсоплазмоз,334000025,близорукость прогрессирующая
31630025,токсоплазмоз,188350025,нейропатия
31630025,токсоплазмоз,1710025,учащенное сердцебиение
31630025,токсоплазмоз,124010025,боль в области сердца
31630025,токсоплазмоз,386370025,одышка
31630025,токсоплазмоз,494690025,поражение глаз
31630025,токсоплазмоз,394820025,судорожный синдром
31630025,токсоплазмоз,485580025,синдром гипоталамический
31630025,токсоплазмоз,445030025,арахноидит церебральный
31630025,токсоплазмоз,178540025,хроническая интоксикация
31630025,токсоплазмоз,2790025,слепота
31630025,токсоплазмоз,3060025,ухудшение зрения
31630025,токсоплазмоз,323440025,поражение ЦНС
31630025,токсоплазмоз,354320025,менингоэнцефалит
60660025,одонтоклазия,497020025,кариес
32240025,филяриатоз,356630025,нематодозы
437110025,гомоцистинурия,436470025,наследственные заболевания
317330025,пневмония,16090025,воспаление
317330025,пневмония,660006,легкие
317330025,пневмония,197380025,болезни легких
317330025,пневмония,198180025,влажный кашель
317330025,пневмония,1430025,кашель
317330025,пневмония,1390025,слабость общая
317330025,пневмония,270025,повышение температуры тела
317330025,пневмония,400580025,заложенность носа
317330025,пневмония,400860025,синдром интоксикации
317330025,пневмония,137400025,снижение слуха
317330025,пневмония,321290025,шум в голове
317330025,пневмония,427140025,повышение концентрации лактатдегидрогеназы в крови
317330025,пневмония,430370025,повышение концентрации фибриногена в крови
317330025,пневмония,430580025,повышение концентрации мочевой кислоты в крови
31870025,клонорхоз,494880025,печеночные трематодозы
31870025,клонорхоз,270025,повышение температуры тела
31870025,клонорхоз,400860025,синдром интоксикации
31870025,клонорхоз,144070025,артралгия
31870025,клонорхоз,34550025,лейкоцитоз эозинофильный
31870025,клонорхоз,492840025,синдром цитолиза
31870025,клонорхоз,345650025,холестаз
31870025,клонорхоз,492830025,диспепсия
31870025,клонорхоз,198130025,желтуха
31870025,клонорхоз,178740025,гепатоспленомегалия
31870025,клонорхоз,74100025,миалгия
31870025,клонорхоз,381980025,повышение уровня СОЭ в крови
25220025,чума,25210025,бактериальные зоонозы
25220025,чума,510000025,палочкоядерный сдвиг влево
25220025,чума,1240077,группировка признаков с условием - И
25220025,чума,381980025,повышение уровня СОЭ в крови
25220025,чума,318860025,лейкоцитоз
25220025,чума,352250025,нейтрофилез
374290025,эпитимпанит,16090025,воспаление
374290025,эпитимпанит,25930006,надбарабанное углубление
374290025,эпитимпанит,51860025,гнойный средний отит
32710025,педикулез,32680025,педикулез и фтириоз
347100025,лейшманиоз висцеральный индийский,31480025,лейшманиоз висцеральный
374440025,эуритрематоз,31850025,трематодозы
32380025,аскаридоз,356630025,нематодозы
32380025,аскаридоз,143360025,гепатомегалия
32380025,аскаридоз,178740025,гепатоспленомегалия
32380025,аскаридоз,453970025,желтушность
32380025,аскаридоз,381980025,повышение уровня СОЭ в крови
32380025,аскаридоз,492740025,альбуминурия
32380025,аскаридоз,11860025,цилиндрурия
32380025,аскаридоз,8860025,симптом Щеткина-Блюмберга
32380025,аскаридоз,437070025,увеличение относительного содержания эозинофилов в крови
32380025,аскаридоз,318860025,лейкоцитоз
32380025,аскаридоз,352250025,нейтрофилез
32380025,аскаридоз,270025,повышение температуры тела
32380025,аскаридоз,1390025,слабость общая
32380025,аскаридоз,15030025,гипотония
32380025,аскаридоз,401740025,снижение работоспособности
32380025,аскаридоз,13570025,менингизм
32380025,аскаридоз,143720025,кожный зуд
32380025,аскаридоз,395200025,непроходимость кишечника механическая
32380025,аскаридоз,350025,головокружение
32380025,аскаридоз,4850025,инсомния
32380025,аскаридоз,181040025,повышенная утомляемость
32380025,аскаридоз,140960025,головная боль
32380025,аскаридоз,454530025,мнительность
32380025,аскаридоз,407700025,тревога
32380025,аскаридоз,470670025,припадок истерический
32380025,аскаридоз,368650025,судорога эпилептиформная
32380025,аскаридоз,2370025,диарея
32380025,аскаридоз,2610025,запор
32380025,аскаридоз,1240077,группировка признаков с условием - И
32380025,аскаридоз,150670025,фобия
32380025,аскаридоз,396870025,приступы удушья
32380025,аскаридоз,1430025,кашель
32380025,аскаридоз,198160025,сухой кашель
32380025,аскаридоз,198180025,влажный кашель
32380025,аскаридоз,1230077,группировка признаков с условием - ИЛИ
32380025,аскаридоз,4970025,похудание
32380025,аскаридоз,2030025,тошнота
32380025,аскаридоз,2050025,рвота
32380025,аскаридоз,198260025,мокрота с прожилками крови
32380025,аскаридоз,384570025,снижение аппетита
32380025,аскаридоз,187940025,экзантема
32380025,аскаридоз,181160025,уртикарные высыпания
32380025,аскаридоз,112990025,ангионевротический отек
32380025,аскаридоз,13990025,недомогание
32380025,аскаридоз,6160025,высыпания
32380025,аскаридоз,6080025,отек
32380025,аскаридоз,141080025,боль в животе
32380025,аскаридоз,320025,озноб
32380025,аскаридоз,131110025,дискомфорт в животе
32380025,аскаридоз,429380025,повышение концентрации С-реактивного белка в крови
32380025,аскаридоз,427500025,повышение концентрации тиреотропного гормона в крови
32380025,аскаридоз,384550025,повышение концентрации аспартатаминотрансферазы в крови
32380025,аскаридоз,437080025,повышение концентрации щелочной фосфатазы в крови
32380025,аскаридоз,432040025,повышение концентрации общего билирубина в крови
32380025,аскаридоз,384540025,повышение концентрации аланинаминотрансферазы в крови
30230025,трихофития,30220025,дерматофития
29050025,корь,28780025,"вирусные инфекции, характеризующиеся поражениями кожи и слизистых оболочек"
29050025,корь,4970025,похудание
29050025,корь,181970025,вечерний субфебрилитет
29050025,корь,1430025,кашель
29050025,корь,1420025,ринит
29050025,корь,20010025,анорексия
29050025,корь,187940025,экзантема
29050025,корь,48840025,конъюнктивит
29050025,корь,186510025,отёк нижнего века
29050025,корь,270025,повышение температуры тела
29050025,корь,1390025,слабость общая
29050025,корь,399560025,лимфаденопатия
29050025,корь,180310025,сухие хрипы
29050025,корь,180320025,влажные хрипы
29050025,корь,187650025,энантема
29050025,корь,429970025,повышение концентрации неоптерина в крови
27210025,трихомоноз,384630025,бактериальные инфекционные заболевания
24520025,амебиаз,31290025,протозойные болезни
370510025,финноз,501720025,тениидозы
359690025,пансинусит,367160025,синусит
25740025,экстраинтестинальный иерсиниоз,25710025,другие бактериальные зоонозы
25740025,экстраинтестинальный иерсиниоз,1240077,группировка признаков с условием - И
25740025,экстраинтестинальный иерсиниоз,1230077,группировка признаков с условием - ИЛИ
25740025,экстраинтестинальный иерсиниоз,6030025,цианоз
25740025,экстраинтестинальный иерсиниоз,507160025,синдром «носков и перчаток»
25740025,экстраинтестинальный иерсиниоз,507150025,симптом капюшона
25740025,экстраинтестинальный иерсиниоз,507200025,крупнопятнистая сыпь
25740025,экстраинтестинальный иерсиниоз,507210025,геморрагические высыпания
25740025,экстраинтестинальный иерсиниоз,143720025,кожный зуд
25740025,экстраинтестинальный иерсиниоз,67180025,эритема узловатая
25740025,экстраинтестинальный иерсиниоз,187840025,эритема
25740025,экстраинтестинальный иерсиниоз,505310025,пятнисто-папулезные высыпания
25740025,экстраинтестинальный иерсиниоз,187650025,энантема
25740025,экстраинтестинальный иерсиниоз,5850025,налет на языке
25740025,экстраинтестинальный иерсиниоз,144070025,артралгия
25740025,экстраинтестинальный иерсиниоз,6160025,высыпания
25740025,экстраинтестинальный иерсиниоз,6140025,гиперемия
25740025,экстраинтестинальный иерсиниоз,57360025,лимфангит
25740025,экстраинтестинальный иерсиниоз,143360025,гепатомегалия
25740025,экстраинтестинальный иерсиниоз,143370025,спленомегалия
25740025,экстраинтестинальный иерсиниоз,436700025,повышение концентрации гистамина в крови
25740025,экстраинтестинальный иерсиниоз,377080025,повышение концентрации серотонина в крови
25740025,экстраинтестинальный иерсиниоз,2030025,тошнота
25740025,экстраинтестинальный иерсиниоз,2050025,рвота
25740025,экстраинтестинальный иерсиниоз,141080025,боль в животе
25740025,экстраинтестинальный иерсиниоз,1430025,кашель
25740025,экстраинтестинальный иерсиниоз,320560025,боль в горле при глотании
25740025,экстраинтестинальный иерсиниоз,191080025,першение в горле
25740025,экстраинтестинальный иерсиниоз,350025,головокружение
25740025,экстраинтестинальный иерсиниоз,180530025,бледность области носогубного треугольника
25740025,экстраинтестинальный иерсиниоз,398580025,жидкий стул
25740025,экстраинтестинальный иерсиниоз,128470025,гиперемия лица
25740025,экстраинтестинальный иерсиниоз,128480025,Гиперемия шеи
25740025,экстраинтестинальный иерсиниоз,400770025,острое начало болезни
25740025,экстраинтестинальный иерсиниоз,270025,повышение температуры тела
25740025,экстраинтестинальный иерсиниоз,320025,озноб
25740025,экстраинтестинальный иерсиниоз,74100025,миалгия
25740025,экстраинтестинальный иерсиниоз,400580025,заложенность носа
25740025,экстраинтестинальный иерсиниоз,1390025,слабость общая
25740025,экстраинтестинальный иерсиниоз,140960025,головная боль
25740025,экстраинтестинальный иерсиниоз,4850025,инсомния
25740025,экстраинтестинальный иерсиниоз,384570025,снижение аппетита
25740025,экстраинтестинальный иерсиниоз,318950025,олигурия
25740025,экстраинтестинальный иерсиниоз,11860025,цилиндрурия
25740025,экстраинтестинальный иерсиниоз,11890025,пиурия
25740025,экстраинтестинальный иерсиниоз,178800025,микрогематурия
25740025,экстраинтестинальный иерсиниоз,328360025,холецистохолангит
25740025,экстраинтестинальный иерсиниоз,178670025,брадикардия относительная
25740025,экстраинтестинальный иерсиниоз,142750025,тахикардия
25740025,экстраинтестинальный иерсиниоз,15030025,гипотония
25740025,экстраинтестинальный иерсиниоз,499220025,эозинофилия
25740025,экстраинтестинальный иерсиниоз,381980025,повышение уровня СОЭ в крови
25740025,экстраинтестинальный иерсиниоз,507350025,скарлатиноподобная сыпь
25740025,экстраинтестинальный иерсиниоз,492740025,альбуминурия
25740025,экстраинтестинальный иерсиниоз,318860025,лейкоцитоз
25740025,экстраинтестинальный иерсиниоз,352250025,нейтрофилез
25740025,экстраинтестинальный иерсиниоз,352240025,моноцитоз
25740025,экстраинтестинальный иерсиниоз,507220025,симптом Пастиа
25740025,экстраинтестинальный иерсиниоз,8190025,Гехта симптом щипковый
25740025,экстраинтестинальный иерсиниоз,437010025,повышение концентрация прямого билирубина в крови
25740025,экстраинтестинальный иерсиниоз,384540025,повышение концентрации аланинаминотрансферазы в крови
25740025,экстраинтестинальный иерсиниоз,384550025,повышение концентрации аспартатаминотрансферазы в крови
25740025,экстраинтестинальный иерсиниоз,64710025,острый холецистит
25740025,экстраинтестинальный иерсиниоз,507230025,поражение сустава
59830025,респираторный дистресс-синдром,197380025,болезни легких
59830025,респираторный дистресс-синдром,427660025,повышение концентрации интерлейкина 8 в крови
59830025,респираторный дистресс-синдром,428970025,повышение концентрации триглицеридов в крови
59830025,респираторный дистресс-синдром,429520025,повышение концентрации Р-селектин-опосредованной адгезии в крови
59830025,респираторный дистресс-синдром,429670025,повышение концентрации супероксиддисмутаза в крови
59830025,респираторный дистресс-синдром,430940025,снижение концентрации тканевого ингибитора металлопротеиназы-2 в крови
77210025,мочекаменная болезнь,197350025,болезни почек
77210025,мочекаменная болезнь,8970138,КР 587. Почечная колика
370810025,химастлоз,31850025,трематодозы
27350025,фрамбезия,27330025,"болезни, вызываемые спирохетами"
27930025,острый полиомиелит,27920025,вирусные инфекции центральной нервной системы
27930025,острый полиомиелит,384540025,повышение концентрации аланинаминотрансферазы в крови
27930025,острый полиомиелит,384550025,повышение концентрации аспартатаминотрансферазы в крови
78390025,баланопостит,78400025,воспалительные болезни полового члена
443770025,плоскостопие,305980025,заболевания опорно-двигательного аппарата
443770025,плоскостопие,154920025,деформация костей стопы
443770025,плоскостопие,70810025,наружное искривление большого пальца
443770025,плоскостопие,419510025,боль в голени
443770025,плоскостопие,443880025,боль в голеностопном суставе
443770025,плоскостопие,443890025,припухлость голеностопного сустава
443770025,плоскостопие,149990025,боль в стопе
511000025,оспа коровья ложная,28780025,"вирусные инфекции, характеризующиеся поражениями кожи и слизистых оболочек"
507670025,хориоидеремия,49870025,болезни сосудистой оболочки и сетчатки
382200025,ахилия желудка,382190025,болезни желудка
71600025,дерматополимиозит,71380025,системные поражения соединительной ткани
71600025,дерматополимиозит,570138,Миокардиты
71600025,дерматополимиозит,426410025,повышение концентрации миоглобина в крови
507850025,ацефалогастрия,89810025,анэнцефалия и подобные пороки развития
32290025,мансонеллез,32240025,филяриатоз
32290025,мансонеллез,498270025,увеличение размера сустава
32290025,мансонеллез,304570025,гипертермия субфебрильная
32290025,мансонеллез,140960025,головная боль
32290025,мансонеллез,430580025,повышение концентрации мочевой кислоты в крови
32290025,мансонеллез,429380025,повышение концентрации С-реактивного белка в крови
32290025,мансонеллез,270025,повышение температуры тела
32290025,мансонеллез,144070025,артралгия
32290025,мансонеллез,140910025,высыпания на коже
32290025,мансонеллез,374870025,базофилия
32290025,мансонеллез,381980025,повышение уровня СОЭ в крови
32290025,мансонеллез,443540025,ограничение движений в суставе
32290025,мансонеллез,187840025,эритема
32290025,мансонеллез,127620025,парастезия нижних конечностей
32290025,мансонеллез,6080025,отек
32290025,мансонеллез,34550025,лейкоцитоз эозинофильный
32290025,мансонеллез,312150025,лимфостаз
29030025,оспа,28780025,"вирусные инфекции, характеризующиеся поражениями кожи и слизистых оболочек"
31730025,акантамебиаз,487470025,внекишечный амебиаз
5160025,эректильная дисфункция,78100025,болезни мужских половых органов
5160025,эректильная дисфункция,444100025,неспособность поддержания эрекции
5160025,эректильная дисфункция,444110025,эрекция недостаточна для проведения полового акта
5160025,эректильная дисфункция,444120025,длительность эрекции недостаточна для проведения полового акта
5160025,эректильная дисфункция,444130025,неспособность мужчины совершить половой акт
5160025,эректильная дисфункция,444020025,сложность в достижении эрекции
5160025,эректильная дисфункция,444090025,неспособность достижения эрекции
5160025,эректильная дисфункция,444140025,твёрдость полового члена недостаточна для совершения полового акта
5160025,эректильная дисфункция,444150025,прямота полового члена недостаточна для совершения полового акта
5160025,эректильная дисфункция,444230025,нарушение эрекции
5160025,эректильная дисфункция,444240025,отсутствие эрекции
32480025,энтеробиоз,356630025,нематодозы
32480025,энтеробиоз,11990025,недержание мочи ночное
32480025,энтеробиоз,2760025,метеоризм
32480025,энтеробиоз,13370025,изменения кала
32480025,энтеробиоз,34550025,лейкоцитоз эозинофильный
32480025,энтеробиоз,491900025,перианальный зуд
32480025,энтеробиоз,124100025,боль в области пупка
32480025,энтеробиоз,2030025,тошнота
32480025,энтеробиоз,320600025,стул частый
32480025,энтеробиоз,4850025,инсомния
32480025,энтеробиоз,141080025,боль в животе
32480025,энтеробиоз,42350025,неврастения
32480025,энтеробиоз,492830025,диспепсия
